gene,X21,X29,X33,X37,X41,X45,X49,X53,X57
SCO0493,3.4125599946313,3.27866756093587,3.53848062348054,3.39108344891313,3.49791538944468,3.53698294257043,3.52004798765258,3.50763964845071,3.50085796305781
SCO0494,3.40686389330361,3.30908210741509,3.57924136536283,3.37894628500792,3.50006798658498,3.57528813283049,3.55309837301949,3.53848062348054,3.54628396251858
SCO0495,3.25539126259817,3.2687473899086,3.35795814515836,3.22182196929517,3.31174503582955,3.36379212660555,3.35537108205692,3.35514909201601,3.37609251105553
SCO0496,3.3242380193579,3.26018598589607,3.3015615216821,3.19887696506852,3.28525590627691,3.30806351805447,3.30966456688021,3.29635919750262,3.27507131436064
SCO0497,3.41625103100525,3.34906744666533,3.39636556722165,3.22663460950941,3.32513497624448,3.36943382456202,3.36964901297687,3.35506613498152,3.34459874920473
SCO0498,3.34682849190392,3.01721594100807,3.29974377020239,3.03228398077709,3.14612051057664,3.2356658652201,3.21021059149358,3.18002051525017,3.20515006888126
SCO0499,3.14437199477247,2.92247696755234,3.22266898476289,2.86189919920235,3.05410472809235,3.20239127914562,3.17806411496043,3.10375909416243,3.15734111868295
SCO0500,3.31722274077342,3.34417587874719,3.27611821432756,3.42911554617436,3.32276145317197,3.32547320807041,3.33891124667536,3.31113900651251,3.36828735010516
SCO0501,2.9831491332503,2.9612088376454,3.09567002408032,3.11245299173982,3.1964637869581,3.13019723715094,3.1495474439845,3.15306722475213,3.05484777364617
SCO0502,2.92404675529961,2.91938609936732,2.7197853840352,2.68890875924067,2.74073659678931,2.7197853840352,2.73290777162422,2.76789375138067,2.80107936049111
SCO0503,2.86013102661566,2.70931599346668,2.84957579680203,2.77300615378146,2.91845475640075,2.77601042174621,2.76770853874564,2.82321056412136,2.85615142470478
SCO0504,3.24037857956374,3.22148181049809,3.22253011397498,3.14909321490157,3.22286572509404,3.22842442804816,3.26257992719896,3.23129848133983,3.22206264403736
SCO0505,3.18422071015507,3.1827328575494,3.32846553527195,3.38358509391497,3.37520967545361,3.31983615442723,3.3291622618385,3.34521992996062,3.31572270333555
SCO0506,3.5950880086556,3.57037915514431,3.55560918195874,3.54216076704061,3.52394148546657,3.52968062566654,3.52861415897073,3.51968452373917,3.52219947891062
SCO0507,2.08366463689994,2.02003642863952,1.86495031330039,1.8164151440033,2.12973508269522,1.88219171321378,2.16880097279579,2.13605849855922,1.9793530864719
SCO0508,3.20376916158144,3.16578993626412,3.03759007345604,2.92714318608945,2.86076301777174,2.94258914115223,2.90344104094924,2.84971917386736,2.86810576619893
SCO0509,3.14780915420929,3.24006879823876,3.27005042746398,3.28945770237089,3.32886804250067,3.32590197581266,3.30875103448783,3.32559321896643,3.33762727142755
SCO0510,2.4286494016428,1.77447047571318,2.45203644186848,2.3730415202818,2.48723566697856,2.41912952975013,2.56091155926808,2.50084814363648,2.40048452875793
SCO0511,2.77787225708104,2.7803593571476,2.70229541779342,2.76721411642265,2.75797537656498,2.68521230504819,2.77902160001588,2.78814482808435,2.70229541779342
SCO0512,3.28737319642613,3.32225391361739,3.24012637544468,3.22583770079847,3.1628062407818,3.23827873839299,3.24661664784269,3.23614809144957,3.26574936751796
SCO0513,3.47927416076108,3.49135665854154,3.50067708471645,3.4029280347008,3.39824639694468,3.41608544563735,3.42703622805624,3.42323024044257,3.42256801569642
SCO0514,3.26564341955282,3.26654826988589,3.20345725834211,3.17499560864226,3.12455414325214,3.1629065660573,3.15212486968031,3.17005940202515,3.19635520173853
SCO0515,2.6568178132375,2.69800808147241,2.50756686740797,2.62282221529823,2.62171157340995,2.61955743150292,2.67091260204605,2.61146195696487,2.56560234934778
SCO0516,2.83065083483199,2.87735784234346,2.8512612558939,2.94053241904803,2.91283060274354,2.90019658242235,2.89203494016671,2.92404675529961,2.88488701977898
SCO0517,1.40686426199098,2.03127461986743,1.73169865616391,1.71203117916237,1.95409969989542,1.93020060643289,1.69277393035673,1.88219171321378,1.30159535042325
SCO0518,2.28578329381598,2.22578174812491,2.16880097279579,2.03222121985006,2.21666827451082,2.00121605280456,2.24781761920491,2.11310238376273,2.02289026442701
SCO0519,2.9639621945506,2.83673097094624,2.76398498251666,2.72033719183164,2.75570877823358,2.73156215352649,2.76585237902502,2.68849508956003,2.78411500123346
SCO0520,3.00696653080904,2.99392593275869,2.83738054658231,2.96410955115799,2.88553065696648,2.95026568916712,2.91438687335087,2.92765790230012,2.95836767996905
SCO0521,3.35557670154513,3.37660324463865,3.28889260403092,3.29954768526111,3.27466130788353,3.28838913870972,3.31584977523419,3.29908250196382,3.31584977523419
SCO0522,2.7655740326631,2.76933692649408,2.76691523709571,2.77653294671449,2.8388257695488,2.80517801591373,2.81230007790367,2.81650837406622,2.68849508956003
SCO0523,3.01050313068204,2.99820986850223,2.79551254197107,2.84290415000739,2.73763437241239,2.76701665714001,2.75304573257703,2.73919060747242,2.79301501406196
SCO0524,3.08395972354944,3.07760482691485,3.02912782889499,3.07817189845267,2.98447088089307,3.07786438732112,3.02928847257027,3.05142393264965,3.07382324824869
SCO0525,3.52893202013642,3.51000465816701,3.46933891995218,3.45596140856069,3.46544434413832,3.47036894407662,3.46877045368274,3.48926631481709,3.49563970798081
SCO0526,3.49844110433229,3.47879805867792,3.43366313047115,3.42974812456186,3.43221704328081,3.44791159399832,3.45609446027936,3.46249034153058,3.48105862721693
SCO0527,3.91288379963504,3.94010774389364,3.93455390756586,3.9316216855777,3.95719304002569,3.91766719993867,3.90939914782851,3.89360047022853,3.87584391501452
SCO0528,2.76096839661891,2.63739822191796,2.68890875924067,2.82159394187727,2.78775094482083,2.76281786066721,2.77158425010615,2.7189507501134,2.72157067144269
SCO0529,2.81813988747402,2.72923573984001,2.90946631167604,2.85403996519851,2.95990304983703,2.92031557611393,2.89839316026001,2.95794799616541,2.85844420079534
SCO0530,2.99267155744589,2.99808045891442,3.00054109805449,3.02251223857003,2.97598935347903,3.04113356279151,3.05838711178025,3.02842658662595,3.05850040370006
SCO0531,2.77383202837901,2.78698447645198,2.98387584799718,2.86630926402018,2.97686682628961,2.86668706348206,2.86766063670844,2.87625823544149,2.89980734972279
SCO0532,2.67565425457024,2.59505758242477,2.82923354683669,2.68341515193019,2.81138983107118,2.72100545837084,2.7175637408823,2.7520548872185,2.78019350925355
SCO0533,2.62171157340995,2.65553429447378,2.77120937035467,2.63632240428174,2.7189507501134,2.72255638330334,2.71278731075357,2.71598802944783,2.77283740291829
SCO0534,2.46136462151133,2.39562740372937,2.91650109146124,2.92905514534049,3.0351180291296,2.94478549653449,2.99989452790523,2.97266459610509,2.82457276360939
SCO0535,2.56295274458099,2.75452308560085,2.86687743883678,2.81925863075863,2.96542019270161,2.86873298820422,2.84885507882667,2.8771879977268,2.84272488216864
SCO0536,3.25639324099389,3.28055424478085,3.10149415981567,3.10610198960095,2.95728163919773,3.05850040370006,3.07846566154603,3.04149144584069,3.15783280776049
SCO0537,2.96542019270161,2.874036447227,2.86614715267892,2.91334328852195,2.85193374342487,2.8512612558939,2.84638697165682,2.85181179980374,2.81086267496698
SCO0538,2.80455261142676,2.77509895571708,2.92936152600003,2.92923073796931,2.91931637787412,2.89639166983475,2.88910975916917,2.89751454854876,2.89186886396497
SCO0539,2.6306628698842,2.58683699285235,2.79094772487058,2.73349370532907,2.83318130736858,2.71776677900616,2.77858905002688,2.74523541051139,2.82073462705885
SCO0540,2.66450646091855,2.48755219887944,2.75864011702391,2.79439610442733,2.79333037037735,2.82746200374883,2.81209189568705,2.78765567514662,2.77568602993528
SCO0541,2.76651305714076,2.75225259711644,2.87176506461928,2.80419708072399,2.88783879707427,2.86936571185468,2.87966175328344,2.88232110623842,2.89161082527372
SCO0542,2.87494332129703,2.88764161061258,3.1671005633947,3.15326937763045,3.25950378393078,3.15963707349992,3.17628113312036,3.19495702943432,3.06155196209237
SCO0543,3.63577305555426,3.62190213955509,3.55840979600781,3.64015969365639,3.62717948365628,3.62085530605795,3.61853999165297,3.61908510059228,3.64326723115581
SCO0544,3.35885542828019,3.3063292111068,3.24974927283446,3.3423516188383,3.35011122711837,3.34428740256864,3.34089918950785,3.33032474838915,3.28624072843034
SCO0545,2.8956995696151,2.871016035113,3.17361410475343,3.00702838093793,3.17670169927423,3.08172891240093,3.09463630837494,3.12518596806467,3.03168769350554
SCO0546,3.27584125534138,3.21547594354863,3.39066032670317,3.43645447375506,3.47407138012574,3.44300275094674,3.43783031125508,3.45860041487263,3.43563932430732
SCO0547,1.82319018412299,2.39197054538103,2.42343573941044,2.52915783606542,2.68367218032129,2.64754082589594,2.72219986540329,2.63283660928877,2.58361590579408
SCO0548,1.85294242483112,2.54046128665656,2.58275062555893,2.7175637408823,2.85818833880909,2.73214355361887,2.82136230230339,2.82849584501116,2.56211265663518
SCO0549,1.02659081555912,2.18839106487439,2.27077664964468,2.29106325109209,2.30865494592577,2.36163151724588,2.18341582296806,2.25883447035503,2.20604165724745
SCO0550,2.94268643786588,2.89393368248048,2.82280521305754,2.97481181286221,2.97805342567209,2.93575872249455,2.95654010633156,2.97291224301609,2.9257154423928
SCO0551,3.0970658282082,3.09002585458576,3.10523239985605,3.0652044589979,3.13484741667099,3.10867573266748,3.09786847881215,3.16266686404705,3.07076553347676
SCO0552,2.94971304735668,2.95756984154091,2.78721317735757,2.75723944884837,2.69491535020653,2.72018619797392,2.71496955420531,2.69841233523975,2.74547067996936
SCO0553,1.18719243775246,2.01082016904488,2.23628581810454,2.24225527150615,2.3272611149735,2.10645909008555,2.25140978087099,2.24443740662536,2.04283659879314
SCO0554,2.70852765500488,2.69396901732338,2.94605727878262,2.82908320967613,2.96919444053891,2.87917653387156,2.9257154423928,2.88407836946619,2.87218553208746
SCO0555,2.85204186844312,2.78512139320474,2.91508003188929,2.91097259666518,3.01764886337366,2.94053241904803,2.99318970080386,2.96440978810855,2.93417542974468
SCO0556,2.70480443685772,2.87507629559006,2.92097885734775,2.93349055580975,2.99341213633679,2.93603573550509,2.94918582541811,3.00382855296866,2.87286648168908
SCO0557,3.18669826960723,3.16062827565783,3.03900512844795,3.13795991178832,3.13502218525624,3.171656439584,3.20376916158144,3.18503709189856,3.1827328575494
SCO0558,2.79213727966777,2.89975494375615,2.5945207712694,2.63451915852944,2.52097183866444,2.62060487866807,2.63377490779671,2.6292070007685,2.83663822424757
SCO0559,3.01360111357087,3.05589189111335,2.95184956430529,3.16050380891547,3.10867573266748,3.16429979953391,3.1798259336059,3.24115256293236,3.23222452461327
SCO0560,3.45050954575764,3.48005490671368,3.52028076582757,3.6999578935099,3.62310090744479,3.6570667771484,3.66407280477528,3.72546971917422,3.73893058271862
SCO0561,3.05232365123152,3.11194417553491,2.94907007933954,3.13127330238606,2.98485018075619,3.126010063595,3.13272237822254,3.18591161501766,3.25755803983216
SCO0562,3.21365959788613,3.24624731667186,3.1667133022073,3.1214908018653,3.03607155053561,3.14990680002866,3.16775360203865,3.16218907794945,3.21908998970358
SCO0563,3.27801037980817,3.30492693155953,3.32400212704465,3.33633322143702,3.33722345249601,3.37358330218189,3.38165446616985,3.411028451926,3.42048653727227
SCO0564,2.6829848111951,2.54633468652434,2.82489296688316,2.69625580906468,2.73657320980676,2.74857905690962,2.76753290251643,2.75101288465565,2.81002181288021
SCO0565,2.84726560660002,2.8487257636857,2.85844420079534,2.92834222496785,2.92996864620961,2.86315272879549,2.91183677340916,2.8732244750059,2.80211593677011
SCO0566,2.89739997210677,2.94981053887541,2.65309773214646,2.80517801591373,2.62392384581455,2.75225259711644,2.68185590264492,2.71051113633863,2.76082321535408
SCO0567,0.098095627025734,0.098095627025734,0.098095627025734,0.098095627025734,0.098095627025734,0.098095627025734,0.098095627025734,0.098095627025734,0.098095627025734
SCO0568,3.12630909299273,3.07958818150992,3.10095377538859,3.04195316823973,3.08022669542928,3.02395488122244,3.03678731687438,3.07335027248454,3.02516598559176
SCO0569,2.97348213433322,3.31807806548818,2.80770887360995,3.0023531750193,3.02880398810039,3.20376916158144,3.27492463218638,3.23133597761469,3.33856274572331
SCO0570,2.80844714139173,3.1549720092329,2.61210749079812,2.81440110032461,2.70827561317777,2.9257154423928,2.98911492322461,2.93364657439756,3.13412445104341
SCO0571,2.81458414085085,2.73572559755575,2.98845921830425,2.94559153446594,3.05865764770119,3.00591316525916,2.98478153389157,3.02097926929325,2.93748732226629
SCO0572,2.85335681804811,2.85582086437026,3.0192461682208,2.82136230230339,3.05067344684153,2.95960585170901,2.95990304983703,2.98541647894039,2.99132990985629
SCO0573,2.79570213963257,2.64754082589594,2.67127703921185,2.63119055903868,2.70259616775137,2.62197172929613,2.69298090685682,2.71071544278016,2.70690023751282
SCO0574,3.01721594100807,3.00324842904957,2.96204811397931,2.94268643786588,2.93685008936187,2.95913395935391,2.92031557611393,2.96276291789684,2.93558754655128
SCO0575,3.19329721480747,3.15581821383174,3.06556918339099,3.06957864733233,2.99602070068174,3.04395258487607,3.0197985552807,3.05598719011004,3.04991315712935
SCO0576,2.75510715553317,2.76398498251666,2.8349280267811,2.73572559755575,2.77490188861344,2.79120135761627,2.79199279509018,2.78630312919753,2.84602286192522
SCO0577,2.36660788504678,2.52785991728066,2.72923573984001,2.58275062555893,2.72114536328687,2.71544997191557,2.70210485404045,2.66570142326113,2.71157253892512
SCO0578,2.30768677180815,2.40524259986481,2.4586840141186,2.64151834152204,2.6592622360186,2.53364149952272,2.62197172929613,2.69716185357371,2.48103637628268
SCO0579,2.19211057723571,1.5039159766952,2.10645909008555,2.25258180997213,2.2947878660012,2.47312771720504,2.11947456264037,2.49403711504055,2.44665869749645
SCO0580,2.41876697640343,2.64185847399336,2.87844950496853,2.82023588692238,3.00084359713796,2.87786628266553,2.94981053887541,2.94841409463918,2.84757578004513
SCO0581,2.73349370532907,2.76549550142394,2.933781575726,2.85380354554402,2.94583509198286,2.91689846109447,2.87827835088349,2.90745376291101,2.94992108002324
SCO0582,3.19922226090897,3.1324843837966,3.03178713535712,3.05952350618458,2.97508230906136,3.06633732668807,3.07306946122889,3.03132661444009,3.08447886321167
SCO0583,3.16418501162272,3.12294363620498,3.13574590505126,3.09597787657985,3.14421270256828,3.17858292649363,3.17313635574096,3.17209364181169,3.16097896241511
SCO0584,2.96704003822602,3.32456927371721,3.37424398078245,3.41518641979203,3.3644663905972,3.39262197251407,3.34569445152314,3.40891971651058,3.42293749830272
SCO0585,2.8634071539974,3.17869166427605,3.10033933469646,3.20579495693831,3.07013203748426,3.17235894297782,3.12555421262242,3.17970110518147,3.25624765294208
SCO0586,2.7450281822522,3.12101416199869,2.9352231412799,3.13404259868999,2.94461607247334,3.04683055106976,3.02306283641548,3.09786847881215,3.18387308229248
SCO0587,2.87027093907549,3.17447967104522,3.08919976562555,3.25183063378552,3.12753234816919,3.16822045301769,3.14164437935093,3.20045894050875,3.28551692439232
SCO0588,3.19358237067606,3.52493088902563,3.55412674145623,3.60995379408847,3.56839565063165,3.57959021557049,3.55755491655751,3.59767339262117,3.6069949040336
SCO0589,2.96905343869062,2.97698463918949,2.89879091778466,3.01797846509708,2.99633425097958,3.04048607504213,3.05727348299321,3.06339614829994,3.0616676607328
SCO0590,2.98742488234037,3.02267082644816,2.91467786583459,3.06260958266947,2.99556285541157,3.05009759655172,3.06769176099349,3.10033933469646,3.09759864764189
SCO0591,2.98049325242809,3.03869090713933,2.91151067942981,2.8694341062696,2.8504809306768,2.92017369592574,2.9441540144095,2.92507087124246,3.00496701189231
SCO0592,3.23730392069309,3.17313635574096,3.10223552070769,3.29622295883151,3.27720410686192,3.27375864018109,3.3063292111068,3.23559539203825,3.25539126259817
SCO0593,3.20045894050875,3.12484240391175,3.14164437935093,3.24624731667186,3.22193384968999,3.27037173874038,3.26107015880941,3.24392134690653,3.2651181733914
SCO0594,2.91069493496437,2.95060294094947,2.84726560660002,2.94957873392689,2.8903857524569,2.95469759597879,2.94112495329723,2.92545448539408,2.9688696999719
SCO0595,3.10735475626493,3.07345279586116,2.97364320786516,3.01971395024918,2.91168730666006,2.94890238004187,2.95404553301617,2.93017272888487,3.00021923969895
SCO0596,3.35506613498152,3.44047123052477,3.46136581268007,3.55832597722816,3.43664261291814,3.47915125471133,3.48274166842955,3.44001368661326,3.43986301117711
SCO0597,3.01644924074912,3.13921311318992,3.0000625041748,3.3100297708239,3.15355711278718,3.2336707605792,3.25044676735691,3.1827328575494,3.26678414039584
SCO0598,3.42215609292669,3.4390329839553,3.38994413080229,3.37484961899654,3.34089918950785,3.39608452800073,3.40752822751309,3.37424398078245,3.41997946531162
SCO0599,3.57213900792519,3.57802096309058,3.55465595163266,3.55560918195874,3.56909148902624,3.57478224428651,3.57629821934433,3.57198075263485,3.57700986617036
SCO0600,3.60800586449226,3.58144276676045,3.59174562072352,3.62822352753189,3.58900635217091,3.62215252091118,3.62454477206448,3.5956195825096,3.58823490202232
SCO0601,2.71278731075357,2.81072707785117,2.84167978779074,2.89161082527372,2.86064042597929,2.81576691313749,2.8452155503499,2.88422315076868,2.88179626972176
SCO0602,2.82262498472393,2.73180579979706,2.79258281081605,2.73992896100521,2.79439610442733,2.80661894104807,2.74760857987023,2.80107936049111,2.74349070516599
SCO0603,3.04597894050467,3.07335027248454,2.95728163919773,3.11816507087594,3.06720424347487,3.05865764770119,3.10735475626493,3.08161387002786,3.08930202782695
SCO0604,2.747860430595,2.66414672371728,2.90998965524496,2.85143944326392,2.92840861462885,2.85143944326392,2.88703298021798,2.90970151864191,2.8349280267811
SCO0605,2.7488455966209,2.7015744540898,2.80890732111646,2.83830661195054,2.86707430819354,2.83637982136949,2.84483350302404,2.86215180517335,2.84011807881712
SCO0606,2.78958589205336,2.78996531971705,2.7634716025301,2.90888642586562,2.93976473294065,2.8541932605953,2.9378901768386,2.89128277058157,2.81230007790367
SCO0607,3.48758873322237,3.35339011309526,3.49276079333691,3.61853999165297,3.62789766307088,3.63047518847535,3.59920148200959,3.55742551244525,3.58607050295824
SCO0608,3.59953030493876,3.47675464717057,3.61363923074873,3.73483309184746,3.7681468503617,3.77797983980194,3.7522754903831,3.7058285502084,3.70541442879902
SCO0609,3.47546513243076,3.35895061884241,3.47001381866555,3.52711446972114,3.53797894627074,3.5404298748035,3.53145252508305,3.50385381277594,3.51563321250851
SCO0610,3.10200442090804,2.93808345503254,2.88523547635382,2.97686682628961,2.98420029689487,2.97386353981578,3.02407442808057,3.00571577333431,2.96081623947592
SCO0611,2.96000492677527,2.8388257695488,2.77759464638748,2.91221888212883,2.88088475614472,2.86026710259703,2.89186886396497,2.90006992121553,2.82585503525116
SCO0612,2.54710924893256,2.03422794890471,2.01082016904488,1.93284609663195,1.8886548973288,1.557031926043,1.94777194799028,2.01082016904488,1.93284609663195
SCO0613,2.99020301333696,2.89652130006097,2.95714801409662,2.95794799616541,2.96149829196354,2.96353630307524,2.96742078021296,2.97179208142894,2.98395188201313
SCO0614,1.44467071079991,1.64228642775447,1.92055732000154,2.43011158106469,2.38032110803087,2.24443740662536,2.23967457086072,2.30593726497153,1.91661244949568
SCO0615,2.78978724952661,2.94268643786588,2.75611246719586,2.95521209522745,2.84856675345922,2.98020853615693,2.99886054806859,2.96620679915473,3.04864681125213
SCO0616,3.10575342710555,3.19635520173853,3.3109877407925,3.21354084352227,3.31365468623339,3.24346846434506,3.23688419312028,3.22996330170685,3.15060061216116
SCO0617,3.12869408695356,3.19510079726541,3.2921602037675,3.19167107116793,3.32143910908481,3.24548966255271,3.25639324099389,3.21420255379739,3.15488233311408
SCO0618,2.72033719183164,2.88890092265134,2.81576691313749,2.83471272508012,2.92593490715064,2.81086267496698,2.89461254323332,2.92228115344603,2.75823324977535
SCO0619,2.46654324238667,2.58919790845256,2.33871590437874,2.2947878660012,2.48884623245356,2.32166335220738,2.33630395195764,2.44883102855517,2.19749240793893
SCO0620,3.14621886625679,3.30620628471409,3.01348242874422,3.02077702730161,2.89317250064513,3.01248093016788,3.00606061744659,3.02251223857003,3.13210891160526
SCO0621,2.6829848111951,2.81910422151392,2.41017118770976,2.53075962760005,2.50262383418583,2.6165875000269,2.56853204636397,2.50027382843276,2.50394383700815
SCO0622,3.6546104466513,3.65023547765583,3.624966639855,3.55742551244525,3.51424456387516,3.51838528460132,3.53609111001591,3.52373340430288,3.50031677071274
SCO0623,3.66143440570799,3.64826830565234,3.67009996099151,3.57272053344685,3.54423715138317,3.54423715138317,3.53922451598296,3.54646034978443,3.49246238832104
SCO0624,2.55629281006309,2.69679334446595,2.73129707849316,2.80754832372827,2.75784789135886,2.76167373257799,2.80419708072399,2.77993751697085,2.80844714139173
SCO0625,2.71663592450576,2.68367218032129,2.94729440752207,2.8752704662578,3.02571996916208,2.84624259251162,2.93773968473193,2.92593490715064,2.89739997210677
SCO0626,2.14623285549401,2.07759383885324,2.35211583436916,2.55980536823419,2.64310377252756,2.63345299419106,2.61210749079812,2.64691015139118,2.50135640750921
SCO0627,2.85403996519851,2.87218553208746,3.05838711178025,3.01569541311223,3.10844635465964,3.02328433243748,3.05895507380094,3.0604145246973,2.94368823069292
SCO0628,2.84317992893041,2.82202908689147,3.03947037579126,2.9924405929741,3.08681455414337,2.98191404417926,3.02158876197445,3.02189305125557,2.93006002002007
SCO0629,2.71157253892512,2.7433160970823,2.70705307856833,2.76607701995463,2.82988224156654,2.76933692649408,2.81873251559126,2.80404931833938,2.6686668295656
SCO0630,3.41277986567,3.29769080236615,3.184360557793,3.13693962515586,2.933781575726,2.8003921962854,2.82023588692238,2.79798945334572,2.81458414085085
SCO0631,2.83890934413392,2.87683719304365,2.54023049203091,2.51013886019035,2.35211583436916,2.33774155310258,2.42529155777433,2.31440587487944,2.37933641190972
SCO0632,2.8562936763055,2.87294335475787,2.71071544278016,2.73906873214339,2.70736921386301,2.71640481582078,2.72661887337434,2.74250008433795,2.71959005925972
SCO0633,2.6514404801275,2.66845796759232,2.4457538745783,2.52204921385182,2.5347315926008,2.55463195291579,2.53914677170062,2.55980536823419,2.4526201311135
SCO0634,2.62282221529823,2.5531464797303,2.64285170164477,2.43666329286698,2.57641535332946,2.50004726544425,2.58931066884842,2.56645836195244,2.4406884118991
SCO0635,2.98352895403091,2.9805894175669,2.75452308560085,2.85801722563505,2.82516955079618,2.85228115214117,2.8426675236538,2.8512612558939,2.82086894597074
SCO0636,3.13362224566578,3.09069816832641,3.1629065660573,3.10298140098329,3.17815507071798,3.1226661891638,3.09854601355973,3.12399514571859,3.04558303649571
SCO0637,3.20715801161879,3.21484004917332,3.07771288829958,3.08971605619205,3.00681423837687,3.08087827984247,3.11446237106714,3.12191144114853,3.19444538521419
SCO0638,2.55734183734109,2.64926081958322,2.52386945380582,2.56406287867003,2.64578743059523,2.66494639294693,2.59367667863761,2.63558353530379,2.57880765787336
SCO0639,3.22663460950941,3.22892395296746,3.08489250909546,3.07829626458723,3.07662045964203,3.16946920344883,3.18552620086898,3.17397538251409,3.20033248698478
SCO0640,3.44700772405115,3.4374353341723,3.32837213821498,3.3191373852377,3.35989811034771,3.37048140057197,3.39866438358107,3.39139552479045,3.41277986567
SCO0641,3.91622967044521,3.92539880213534,3.89360047022853,3.85297989352005,3.89832043851483,3.91888787847079,3.92057907531016,3.90939914782851,3.90415384347859
SCO0642,3.02124075922014,3.02842658662595,3.13127330238606,3.0942946164892,3.17766575813475,3.15109212026358,3.15205996725959,3.18303758846878,3.12930525616904
SCO0643,1.87365280836692,2.34142634230006,2.5584946575507,2.24443740662536,2.28416147013852,2.53889066890829,2.54935417178054,2.4894229734184,2.49887800960365
SCO0644,3.10592512880731,2.99446083204697,3.1429921554844,3.20323098120732,3.31983615442723,3.28631638037441,3.30109060166997,3.34695740837708,3.38301512359127
SCO0645,3.11165411448053,3.02998640472863,2.95009076335506,2.99556285541157,2.9951997017199,3.1214908018653,3.10724930444231,3.08278731882502,3.10801434209094
SCO0646,3.02077702730161,2.99508800718576,2.78630312919753,2.87877914662608,2.84408358043316,2.95366748733656,2.93456245071576,2.87379834686819,2.93167580199659
SCO0647,2.91109087200542,2.95242211966556,2.84747010349052,2.85696315686838,2.85457741851937,2.88025276425289,2.88232110623842,2.84588508102155,2.84027935818328
SCO0648,3.13890503358979,3.1115033067839,3.05319339536701,3.1549720092329,3.10200442090804,3.14757384598159,3.13377697854979,3.10908384098372,3.14918118001727
SCO0649,2.70210485404045,2.64136679408449,2.38348657391476,2.50499528068304,2.40524259986481,2.49853706224966,2.51252621942125,2.47519731607296,2.47467707488841
SCO0650,2.4958904508527,2.50926542996545,2.38108816222771,2.46164935176062,2.43180555858147,2.4130185299168,2.49379339582331,2.36947329537227,2.53562011068707
SCO0651,1.86495031330039,2.28815730915259,2.50541562604641,2.35040090184305,2.67695723746535,2.59546356181621,2.59743535929577,2.59401701407345,2.3895576493017
SCO0652,0.42357687507538,1.64228642775447,2.18949142698051,2.03032739838139,2.31566096770595,2.14104926440485,2.37401478154641,2.31232313690639,2.05929424646849
SCO0653,2.54483384125658,2.6829848111951,2.54598935133059,2.62339144985596,2.64815833029356,2.54377553690281,2.54351410146813,2.59645633688455,2.63928019680077
SCO0654,2.79162062373314,2.81409544081432,2.76007653712161,2.87562671837222,2.83144141925441,2.87625823544149,2.8078878131544,2.79120135761627,2.83752421151223
SCO0655,2.69153701620204,2.7742912269968,2.65889543983607,2.75482879021311,2.59840608172627,2.69937355149953,2.64578743059523,2.58234897014829,2.65193339110959
SCO0656,1.70137447483056,1.87009605194192,2.15515604590395,2.29347492788394,2.44665869749645,2.34898739739284,2.32018633684699,2.50861183252918,2.14830106879347
SCO0657,1.82319018412299,1.8886548973288,1.75055791864763,1.85417996606509,1.85417996606509,2.02003642863952,2.00233922090843,2.02289026442701,1.15793789468121
SCO0658,2.08366463689994,1.87765855115731,2.35101663229033,2.30923125450232,2.41560163036079,2.40184652254715,2.33774155310258,2.34898739739284,2.34682649536982
SCO0659,3.25525326454372,3.24611359381155,3.25513511555287,3.25613912336219,3.20700295159938,3.21955044541569,3.2343820800777,3.21887117854179,3.18678981832312
SCO0660,2.9395723297579,2.96840501156243,3.08156122428278,2.97892610767123,2.99132990985629,2.97620964431327,2.98941002433363,2.97910185493422,2.91961906201881
SCO0661,2.79424862862321,2.77069910332539,2.8672881327274,2.81266391759446,2.84494137955616,2.81730788562008,2.86091167500709,2.77357619954597,2.74833556966191
SCO0662,2.83545697181861,2.83166298838557,2.83215629813534,2.71186318134464,2.73906873214339,2.77007668627556,2.74083989770194,2.70839725548077,2.78978724952661
SCO0663,2.87294335475787,2.89226771158583,2.96097159056984,2.9140628180079,2.94247760923645,2.93456245071576,2.95666774881398,2.94400734698762,2.82321056412136
SCO0664,3.06595113615745,3.07850778730561,3.16165010739051,3.15334967140109,3.20812790783316,3.1407218356178,3.16124295618662,3.15161898880277,3.03072413328471
SCO0665,2.29106325109209,2.40153508606009,1.93898673358252,2.24781761920491,2.22141693228104,2.29554918836932,2.29347492788394,2.27077664964468,1.83672181627003
SCO0666,3.0250602526751,3.01419235593078,3.19178215188234,3.17155516125159,3.26107015880941,3.1964637869581,3.18756288314877,3.21407110393921,3.10659310693164
SCO0667,2.93539378495399,2.88652626315822,2.78698447645198,2.72335252080742,2.78139919845935,2.76585237902502,2.80830346854718,2.78198248119797,2.70622036345489
SCO0668,2.84237352482564,2.82841477770833,2.93748732226629,2.96219382175252,3.06245635582832,2.96638432039556,3.00881759002817,2.98395188201313,2.89541487068526
SCO0669,2.95419448786762,2.9556984325078,2.79928916961332,2.78681666035131,2.79676883144087,2.87142480105184,2.82746200374883,2.85951628461849,2.88422315076868
SCO0670,2.92290097398587,2.89461254323332,2.85968307467231,2.88733234981277,3.01050313068204,2.99056262140592,2.97959422960719,3.02516598559176,2.87027093907549
SCO0671,2.92507087124246,2.8562936763055,2.53019683890765,2.70465711179977,2.55549252063616,2.65332678974498,2.66660694904512,2.66324715027867,2.79891988273409
