gene,F517_21h,F517_29h,F517_33h,F517_37h,F517_41h,F517_45h,F517_49h,F517_53h,F517_57h
SCO3844,10.1818424425176,9.86890827385888,9.78427130894456,9.64805792575334,9.71080643369935,9.65672278688047,9.57196327129294,9.53354604462963,9.46511286974094
SCO3845,11.9514870990651,11.8209323858466,11.9130140451414,11.6744375034963,11.7197215512958,11.6386118907328,11.5825079157231,11.6440815932657,11.5524556337215
SCO3846,11.4570958234432,11.2118207130943,11.3863415421407,11.3040977613056,11.2646706505232,11.1720107254443,11.116488367928,11.218697765754,11.0595697939043
SCO3847,11.8770284498644,11.6063538007975,11.8282246550141,11.5845971888023,11.6019255093088,11.5474301206226,11.5023898357579,11.5270968421068,11.356879861049
SCO3848,13.1213356476293,13.0787067810125,13.3704906512425,13.3843940391159,13.6101405220477,13.6784656534279,13.5780581388596,13.5501054450567,13.6335250570763
SCO3849,11.3672933990963,11.2521397647305,11.2118207130943,10.9822013639002,10.8503604994023,10.8523127550894,10.8254005125995,10.729243074692,10.7421222675522
SCO3850,11.0078838123489,11.004415559564,10.7829982089204,10.8581105416675,10.9335267402738,10.8503604994023,10.7597032815822,10.7462810376554,10.7936936160017
SCO3851,11.6430544698092,11.5054807743604,11.6729163719074,11.382864155577,11.4668695244982,11.4748325910739,11.3596275616718,11.3731672521585,11.4668695244982
SCO3852,9.69067704652772,9.87626112689222,9.60465617945129,9.44409461299341,9.381663110685,9.44742766814537,9.4093909361377,9.26261689894595,9.21418418229429
SCO3853,11.15650448568,10.8026958606164,10.6179775579491,9.8889123312355,9.8541757788106,10.0382331347318,10.0660891904578,9.84879679052787,9.83359291066629
SCO3854,10.2589585505679,9.57259497021899,9.36486421003795,8.99764995054586,9.07041914518911,9.03586824795484,9.11547721741994,8.99089184823123,8.98489310760979
SCO3855,8.2941101507476,8.81840464778877,8.42579869265932,8.54817971167945,8.58663132108178,8.33613458738564,8.21782309926898,8.42673066623235,8.40182764206123
SCO3856,8.65105169117893,8.60115173882049,8.35681874155737,8.67850233258162,8.38202352915068,8.10852445677817,8.06608919045777,8.29920801838728,8.26000473991096
SCO3857,10.5445351870137,10.932542860917,11.0841440106151,10.5607574060345,10.1086696482482,10.1338557467348,10.2613114106287,10.0828882405507,9.79170556113651
SCO3858,12.5917820436249,12.9125151448024,12.6723025583698,12.402123828607,12.4926321193969,12.3621873693527,12.3798897423895,12.2400625142425,12.4604558963096
tRNA_26,0.289506617194985,2.50250034052918,1.58496250072116,1.15200309344505,0,1.28950661719499,0,0,1
SCO3859,10.1575574709401,10.0831838142131,9.62793913589144,9.34786739432604,9.51548083334383,9.18790188076846,9.34602117766721,9.1857013921956,9.16295072971036
SCO3860,10.1543962067122,9.63249038764801,9.80574387215162,9.12713455036639,9.20674306041536,9.21822685738745,9.13099948953399,9.26613582802279,9.26574525949424
SCO3861,9.14153951400613,8.83937877688252,9.14875902051921,9.09598300778879,8.97409586782458,8.77295599571673,8.89683693094459,8.85659844107745,8.50977500432694
SCO3862,9.68260450796188,9.85746269261045,9.48761675826107,9.24871824793358,9.1682542484578,9.06967352780681,9.0716113320483,8.69116190455308,8.46397840790621
SCO3863,3.90153736111431,2.50250034052918,3.71271804791953,5.05407667275579,5.361456459074,4.28950661719499,4.41503749927884,4.23095443483987,4.10619940383193
SCO3864,9.1963972128035,8.88162383699809,8.57154198495883,7.42533248000672,8.01464045100384,8.091876105753,8.0282130509588,7.8538293518571,7.95871381141029
SCO3865,9.06728495931271,8.70043971814109,8.83482215610445,7.57490883605723,8.06847973788277,8.08510356837642,8.06608919045777,7.98077428730223,8.06309542503218
SCO3866,8.22774963150596,8.19912700555908,8.77789454457772,9.21889953658129,9.02097993890421,9.42696356558565,9.18845147888593,9.30149619498255,8.92646073301034
SCO3867,6.9836270302658,7.25424128737579,5.1963972128035,7.34478905269617,7.47122359596892,7.78135971352466,7.65900482620917,7.34478905269617,7.36874895164036
SCO3868,10.120237877342,9.78989585813844,8.73996808232773,8.10037032502973,8.48873279068377,8.53700263817509,8.24608077911696,7.84688328624424,8.02667712508086
SCO3869,13.0224256121527,13.1368487432006,12.9083926207737,12.1682542484578,12.4219771362617,12.3111491171172,12.1454545640095,12.1682542484578,12.1447290447381
SCO3870,10.120237877342,10.3510005506274,10.2658754607525,10.7512650887622,10.6622727643432,10.4890674321298,10.5269338840268,10.2379402207826,10.3389220456642
SCO3871,6.95613411462837,6.98868468677217,5.10619940383193,7.44386446303027,7.23840473932508,7.08274043100794,7.01680828768655,6.6566234858486,6.74893823583228
tRNA_27,7.56985560833095,6.98868468677217,4.50250034052918,6.52530329005344,6.41878963413995,6.47031993478003,6.55799545312089,6.04924351901985,6.20945336562895
SCO3872,10.1430997211532,9.93483753653966,9.68201919655719,9.8116422804607,9.89801347499375,9.58203741201854,9.67311273709638,9.5357073859191,9.63178335747415
SCO3873,12.595412902407,12.5917820436249,12.6876429864381,12.8191811789596,12.7499159712015,12.8345807798261,12.8191811789596,12.9264195502165,12.8690368429359
SCO3874,12.2325208610272,12.2212178751176,12.2833777892856,12.638938647745,12.5427363318971,12.6067907435627,12.5491696457257,12.7025334583402,12.6660513622982
SCO3875,8.68902730930863,8.42998784074481,7.79369361600166,7.48828648130948,7.92382266134336,7.71195370615813,7.74595437739346,7.4378676404769,7.6122541923889
SCO3876,11.7417946641808,11.1059085085712,11.19345691334,10.1541148699249,10.3881369068402,10.3833442937096,10.3606642215087,10.3439259386765,10.274442866954
SCO3877,13.2071838316326,12.8345807798261,12.7829299754188,12.1883140989838,12.1447290447381,12.0191659804003,11.8813264310428,11.8074890950445,11.6710495683796
SCO3878,13.1802717910166,13.3843940391159,13.5702773873256,13.3156056012408,13.4704611691575,13.4605838799017,13.2994942390094,13.3156056012408,13.2797878925553
SCO3879,11.0624209708024,10.7770269503255,10.7525664890162,9.71329103860988,10.0078838123489,9.87258938469792,9.98426020782298,9.98125013636626,9.84461859513963
SCO3880,12.3698396531386,12.1447290447381,11.9927023510437,10.8978454560055,11.3063782018012,11.2888660741658,11.3982686524078,11.1001512757532,11.0975932403592
SCO3881,13.0918944661412,12.7211941497104,12.7574131604589,11.6594508902616,11.9728202753092,12.1111719038324,12.0688529033593,11.8344271557105,11.8385036206283
SCO3882,11.5206186805563,10.9674664478053,10.9878166629281,10.2087762665219,10.3818433311729,10.3389220456642,10.4292904935754,10.3053017763,10.327989191312
SCO3883,12.5255208090951,12.3076435573539,12.3076435573539,11.9618515928995,12.2611807968003,12.1461797186068,12.1619716356511,12.1059812378854,12.0716113320483
SCO3884,12.3568493016269,11.9728202753092,11.8995667237002,11.2586314607529,11.5071889863228,11.4604558963096,11.5791587726971,11.362765744154,11.3234926705107
SCO3885,9.60280194779754,9.46443229969566,9.31036031949406,8.69348695749932,8.94039517216739,8.88620463300323,8.91969099278579,8.64405655017237,8.73734124708875
SCO3886,11.1914019870013,11.1329280832661,11.2499035376409,10.84365938537,10.8757493514201,10.8896729566225,10.8365764061271,10.8476663902331,10.8936386091427
SCO3887,11.5801538612515,11.5896251405294,11.8885318681063,11.6354662135991,11.4859969762064,11.4570958234432,11.3940160259666,11.4293486187156,11.356879861049
SCO3888,10.300860954322,9.90889294851967,9.96930656927704,9.98053630390067,9.74744707803453,9.90103447548525,9.9518513189121,9.88789753984017,9.85815372126257
SCO3889,10.7860880766458,12.0688529033593,10.7936936160017,11.2142516531252,10.9907343057751,10.7462810376554,10.9400688444028,11.2021238238305,11.4393114618188
SCO3890,11.748612176737,12.6444571875093,11.5888187223787,11.9962773184596,11.8988952537909,11.7988317774096,11.8961221322271,12.0829990877706,12.3387673280816
SCO3891,8.80143892291962,9.00031305089434,8.79062001176935,8.99764995054586,8.89161495708783,8.88941945938211,8.83429546487588,8.81092860493742,8.84705734609134
SCO3892,10.0306671362469,9.86659206904421,9.89801347499375,9.52508573821093,9.68201919655719,9.7186280061369,9.60166763192124,9.57259497021899,9.56478461878353
SCO3893,12.328612601157,12.4219771362617,12.4926321193969,12.2679570844028,12.4604558963096,12.3520740871852,12.2745722856615,12.1310709649256,12.2071160294406
SCO3894,11.7213840529673,11.6946480803313,11.7129090701033,11.1085970543397,11.1886575242136,11.1382718001722,11.0627957065226,11.097044499323,11.1093953865003
SCO3895,11.7180095485412,11.7763873363251,11.8783915727162,10.8546086955553,11.0373181544944,11.0550564317346,11.0201311358712,11.0173497382618,10.9050526608588
SCO3896,11.2880970469403,10.7696542128724,11.1418233135626,10.0412028191833,10.2379402207826,10.200626192832,10.3430006002823,10.2714630279044,10.2167458581953
SCO3897,10.9384360974643,8.9651429443355,9.21661114648683,8.76818432477693,9.22212403792187,9.01215892806841,8.99921707544565,9.05045332625292,8.49807353423022
SCO3898,7.95903594941339,7.467605550083,8.29920801838728,7.27870756628824,7.51394686718029,7.26938646037653,7.37696945844532,7.44937795397337,7.34478905269617
SCO3899,13.4047719941653,13.4241079545059,13.1620066147403,12.7068557116582,13.2721761582332,13.0472564788189,12.9264195502165,12.7902127200786,12.9083926207737
SCO3900,12.5981300623261,12.1937991166768,12.0849559856398,11.4987938151958,12.1486178082604,12.1486178082604,12.0849559856398,11.886543373329,12.1154410917913
SCO3901,12.5830827675029,12.3621873693527,12.4248369639308,11.6523968614777,11.8885318681063,11.6198123996248,11.6413493341642,11.7066878658063,11.5354913974404
SCO3902,9.99183674186236,9.74464699620667,10.0671355423957,9.31816617609116,9.32443060209053,9.469867891837,9.45029482406517,9.43196182919678,9.48761675826107
SCO3903,10.972660746914,11.0373181544944,11.260592888193,10.9933315589437,10.9759275583878,10.8546086955553,10.7646873267291,11.004415559564,10.9933315589437
SCO3904,11.9583916014612,11.9618515928995,12.1682542484578,11.9927023510437,11.9397424428085,11.8344271557105,11.7526361737685,11.8553876184794,11.8553876184794
SCO3905,8.30479494508417,8.42136357780378,8.19530384780923,9.24871824793358,9.33601057526188,9.58203741201854,9.51591880998377,9.27793310351172,9.36413465500805
SCO3906,14.0052346632253,13.8244063351394,13.8624436422123,12.0849559856398,12.8795832496128,12.8245831278778,12.9125151448024,12.6958324300968,12.5016160652696
SCO3907,14.1551608138774,13.7968845848059,14.0222714760086,12.2473012077941,13.0408604750945,13.0862652551521,13.1127833783454,12.8795832496128,12.638938647745
SCO3908,13.4302347370594,13.1989394975633,13.1368487432006,11.2021238238305,12.2158026119761,12.1552750307309,12.2247386489488,11.875664037855,11.5874129166084
SCO3909,14.6888695150125,14.4529919124331,14.5242968376626,12.5652078826976,13.5357883732627,13.4934524210357,13.5357883732627,13.2456517346417,12.9330963756148
SCO3910,7.2346843963954,6.72640740246763,8.20266803169843,6.53915881110803,6.58996318177952,6.68805599368526,6.45029482406517,6.88671271367089,6.82159684463338
SCO3911,11.2802552457224,10.6638545585573,10.4945222831057,9.89801347499375,10.2304207950924,10.1779731431537,10.3630396302565,10.2227949028681,10.2845028230736
SCO3912,9.63964218081734,8.93172244858845,9.77825969138829,9.22935292306665,8.42066204847272,8.36486421003795,8.27870756628824,8.38897397970439,8.56181828926553
SCO3913,9.25738784269265,9.26977604452964,8.83077926756893,8.69116190455308,8.73734124708875,8.80072018082435,8.6398431272681,8.73056448339234,8.70524838548508
SCO3914,8.10328780841202,8.50338407411938,7.22935292306665,7.42533248000672,7.85798099512757,7.82372105857428,7.82017896241519,7.71500864650745,7.97218205586024
SCO3915,5.68026183620346,6.08746284125034,7.48828648130948,5.05407667275579,5.06369467531739,5.41691478651951,5.49185309632967,5.95419631038687,5.55117418726487
SCO3916,4.30580842952409,4.40750382659344,4.93336280696971,3.62449086490779,3.84130225398094,2.95935801550265,3.25633975325979,3.86899398784999,3.05889368905357
SCO3917,10.9400688444028,10.8254005125995,10.6260131770052,10.2878406134094,10.0887882387169,10.031816053279,9.82292484482616,9.89397560868658,10.1080887946758
SCO3918,6.54432051622381,6.48291997155967,6.18982455888002,7.75191593563218,7.39279442560701,7.55458885167764,7.40087943628218,6.72489276186563,6.8116422804607
SCO3919,9.8474054027977,9.27715822476734,9.31313497642936,8.28257365625048,8.60753581122747,8.4797802640291,8.47393118833241,8.59411721586427,8.32343012005259
SCO3920,10.2149936240815,10.0101395430247,10.3091605205158,9.76293564387486,9.8035930032614,9.76228975052607,9.59743185268337,9.81867093413541,9.9486916879092
SCO3921,8.876516946565,8.83937877688252,8.6204234953096,8.30327338223521,8.34872815423108,8.18129032041329,8.04984854945056,8.02483185297994,8.09978611970047
SCO3922,8.27042511775825,8.1372758076985,7.44754246385188,7.78099535058778,7.61511871333741,7.28950661719499,7.26261689894595,7.20945336562895,7.38801728534513
SCO3923,9.15002930924463,8.92200618477422,8.27715822476734,8.42952298008641,8.46443229969566,8.33836498469804,8.0282130509588,7.916211223585,8.21296916744982
SCO3924,11.0005477944947,11.9020819561389,12.1598538214351,12.3520740871852,12.5917820436249,12.5511741872649,12.6603921283679,12.298253539331,12.3798897423895
SCO3925,9.38370429247405,10.1548181090521,10.5269338840268,10.4060868727645,10.6642991258787,10.5199092165435,10.4038996720623,10.3519821010609,10.5391049460403
SCO3926,8.12297175396686,9.63249038764801,10.5678504724406,10.501947732011,10.6588065312407,10.2552909018571,9.99183674186236,10.0492435190198,10.017195058832
SCO3927,9.19064778003838,9.39350963426789,9.64405655017237,9.40016787274574,9.27999741442144,9.3311657688322,9.34009735737145,9.27793310351172,9.52508573821093
SCO3928,13.759992179981,12.506390235719,13.1045805541479,13.8624436422123,12.9616506576437,12.0291721749294,11.5371644629728,11.5825079157231,11.863110774488
SCO3929,11.5303521442459,11.9232036648775,11.7614588910971,12.4926321193969,12.5830827675029,12.4635811354155,12.3961290367288,12.5595364251164,12.5798135134529
SCO3930,4.4594316186373,4.68805599368526,5.45578384162215,5.60815212809305,4.84409546887262,4.82442843541655,4.68805599368526,4.73696559416621,4.57154198495883
SCO3931,5.50250034052918,5.47031993478003,4.67556504950206,4.71271804791953,4.77258950389693,4.57826784814715,4.10619940383193,3.80161855250846,4.57154198495883
SCO3932,8.59867288075206,8.49229830387553,8.39565313534202,8.35143006111595,8.25738784269265,8.29001884693262,8.21782309926898,8.10852445677817,8.26313876367976
SCO3933,4.11547721741994,3.67556504950206,4.18762700317577,3.25633975325979,2,4.14295795384204,2.03952836418664,3.25633975325979,3.72489276186563
SCO3934,5.64064663329883,5.1743709064735,7.95290299336535,5.15650448567999,5.59991284218713,5.60979435370109,5.68026183620346,6.04924351901985,5.41127558048264
SCO3935,3.25633975325979,0.736965594166206,3.11547721741994,2.47393118833241,3.03952836418664,1.28950661719499,2.03952836418664,2,1.53051471669878
SCO3936,5.50250034052918,5.00998408857262,7.82442843541655,5.10852445677817,5.24792751344359,5.28950661719499,5.58161905764679,6.13841402869709,6.19092208273735
SCO3937,9.94544383637791,10.3430006002823,10.0567882231766,9.942840280443,10.0401374817979,10.0139429539922,9.99498192523338,9.82743092357807,9.94706867610467
SCO3938,2.03952836418664,2.50250034052918,1.58496250072116,2,0,0,1.28950661719499,0.637429920615292,1.53051471669878
SCO3939,7.06189617721509,6.89212113627818,8.40372218605101,7.37745156205579,7.21053606364666,7.23415213479892,7.02852004001005,7.40040509958849,7.39708036880472
SCO3940,10.538512297523,10.1957139567922,10.528779665328,11.056562455193,11.1914019870013,11.0251011022052,10.8677935283113,10.920187418222,10.982874770804
SCO3941,12.0618961772151,11.8961221322271,12.0022680814682,11.1042347216074,11.1531297588993,11.0183547505218,10.9381093262192,10.955972730318,10.8340320471385
SCO3942,6.36535037517849,6.55969574211073,5.41878963413995,5.20511442990461,5.43370134354388,5.50603203149944,4.813068573252,5.06369467531739,4.48112668973662
SCO3943,9.3779335046161,12.402123828607,12.9316096053995,11.6177225341658,10.5588989811467,9.75191593563218,8.98994633533608,8.82725447949531,8.36971850479572
SCO3944,11.1382718001722,10.9634580682516,11.0234848525905,10.6024926773599,10.683189581998,10.6811407839624,10.5819328347983,10.514385309682,10.6391396922048
SCO3945,9.77176455674347,11.1258080660089,11.0285584090488,8.95451945856627,9.13599423476045,9.47483259107394,9.3668078883931,9.13456892834054,9.00203361763481
SCO3946,8.27042511775825,9.47730854853473,9.51416610508678,7.71348198494606,7.85798099512757,8.1854260949825,8.03617361255349,8.16490692667569,7.95871381141029
SCO3947,9.06309542503218,10.6364232252699,10.9606053429435,8.7008250019038,8.89750935931421,9.07086633071964,8.92151038488129,9.16518616698255,8.68786165206162
SCO3948,7.33240957875569,8.14352493952074,9.14281617259866,7.14409170245905,7.21053606364666,7.54603698881283,7.44983646185611,7.57238443464169,7.36874895164036
SCO3949,6.20294005867028,6.20945336562895,7.32593002544486,5.74296433478765,5.59991284218713,6.04439411935845,5.97218205586024,6.16992500144231,6.06608919045777
SCO3950,9.68084786087101,10.2719168788973,10.300860954322,10.2852737680728,10.1183643407387,10.365107313087,10.1829460532357,10.2097241163177,10.5208369070037
SCO3951,9.54882190845875,9.55693175400842,9.60815212809305,9.23813931847236,9.09861699885781,9.12756449971867,8.93581985276523,9.07770587479638,9.30694774914351
SCO3952,7.16769690055019,6.88264304936184,6.3497112514009,7.15425554517643,6.54432051622381,6.41691478651951,6.32992088564089,6.11316335158169,6.19092208273735
SCO3953,8.14974711950468,7.5828737569932,7.58579715219997,8.06907675632327,7.54603698881283,6.80878545766404,6.88332212447011,6.88671271367089,6.96642534001184
SCO3954,6.86762195251987,7.29869904147571,8.77789454457772,8.07948478382682,7.69542164337447,7.38897397970439,7.65264582950786,7.75265940127135,7.59867288075206
SCO3955,6.57994442595453,6.60073889147445,7.8293703855811,6.95096084134548,6.73846761933144,6.22239242133645,6.60403836699125,6.59162623100217,6.55117418726487
SCO3956,9.43045255166553,9.96746644780531,10.7303286063026,11.6729163719074,11.6413493341642,11.8491009777995,11.6614812163961,11.6646448057751,11.6861113983768
SCO3957,8.63622180187821,9.09715426422892,9.91139198784346,10.9400688444028,10.7369186306726,11.0988728250111,10.9071410417581,10.9759275583878,11.1438083488215
SCO3958,8.71500864650745,9.25148241062021,9.99561013993561,10.9655438154489,10.9102679558108,11.1548181090521,11.0627957065226,11.2168805573262,11.2108404261229
SCO3959,8.54389107879219,8.87736935134069,9.54088143225704,10.2059289749762,10.1843243805029,10.365107313087,10.3766077749835,10.4383298205356,10.4560120980961
SCO3960,11.2052162731924,10.982874770804,11.0431792181996,10.200626192832,10.2133742861049,10.4043137211944,10.2201767635956,10.2949397809888,10.2395985292491
SCO3961,12.2158026119761,12.0666498305149,12.2133742861049,11.4800889309261,11.6660266976824,11.6974020075027,11.6793090381231,11.6802618362035,11.6783556103711
SCO3962,10.4778706740205,10.4514400928726,10.313386953557,9.84042826410694,9.83359291066629,9.8474054027977,9.82601876632264,9.75488750216347,9.82017896241519
SCO3963,7.8073549220576,7.7806308956052,8.40372218605101,7.721858701776,7.68883309849311,7.79152469295588,7.65264582950786,8.04287533298712,7.74146698640115
SCO3964,8.25266543245025,8.22078137143046,9.26912667914942,8.81698362325538,8.95031287589965,8.69116190455308,8.71976907793977,9.03754695396218,8.78899015464904
SCO3965,7.09393101815377,7.28642941366598,6.48471102708566,6.76376565350992,6.7279204545632,6.45760888303048,6.56985560833095,6.92547202135024,6.53051471669878
SCO3966,7.26470322619441,7.62976135988894,6.52181851772896,6.82159684463338,7.01246935196222,7.01371038003091,6.99749314438943,7.00936210320369,6.74893823583228
SCO3967,8.44868991880849,9.08392248354509,7.75859337381558,7.3037807481771,7.64505793498448,7.53915881110803,7.48828648130948,7.6558288314408,7.58329174773664
SCO3968,10.6179775579491,10.1267761613344,9.67065624911844,9.8116422804607,9.90036368851937,9.87958324961278,9.86151775415177,9.84879679052787,9.73282694340785
SCO3969,5.88806672131686,5.76376565350992,5.14748761232256,4.48112668973662,4.62449086490779,5.41691478651951,5.32593002544486,5.02974734339405,5.15650448567999
SCO3970,12.4821637026034,12.6026730931722,12.406278833416,12.0236388591601,12.3603289130683,12.4856895708948,12.4285346535705,12.3725023460841,12.3698396531386
SCO3971,8.91869762916549,8.62530296458637,9.05648719134647,9.99498192523338,9.74558096078962,9.64084743990239,9.56520788269763,9.52377973778297,9.59867288075206
SCO3972,11.9130140451414,11.0319691731094,10.3476213685681,9.98528852902953,10.1221809012598,9.81787192760023,9.84461859513963,9.85599315680556,9.79694089894523
SCO3973,9.14153951400613,8.02852004001005,7.47257802733821,7.6171613231093,7.56309032024365,7.60979435370109,7.58329174773664,7.64785812033222,7.59867288075206
SCO3974,10.7257449428616,10.8936386091427,11.0627957065226,10.8279601263868,10.8365764061271,10.6610852795042,10.599602951725,10.7533096195669,10.7332978429913
SCO3975,7.95903594941339,8.54389107879219,8.13670636027019,9.19585063388396,9.60733031374961,9.79694089894523,9.93892611559784,9.62103433225651,9.71224038177574
SCO3976,8.61920104498292,8.52356195605701,8.67301455784282,7.95128471496697,7.916211223585,7.79730125739368,7.84269953742275,7.98805344850312,7.75340248397688
SCO3977,10.7588709308192,11.269483866278,11.45387077458,12.1619716356511,11.9451186487194,11.85304958693,11.6632615889473,11.5972766490857,11.4066774393292
SCO3978,7.47843258056735,8.0118484373665,8.14267437742032,6.50250034052918,6.49895998282393,6.9490160712812,6.93990565283648,7.02852004001005,6.66770293172909
SCO3979,8.94755577139067,8.90019594303451,8.50316319146705,8.09598300778879,8.30884461803345,8.18129032041329,8.34380259451012,8.20429942468142,8.48694672417167
tRNA_28,6.68026183620346,7.07086633071964,4.55799545312089,5.33786963875638,5.16546535325161,5.50603203149944,5.82866542830302,4.63742992061529,5.34182765232507
SCO3980,8.56605403817109,8.7996413958482,7.89750935931421,8.82725447949531,8.59453196217758,8.53224768392323,8.39850619172515,8.54817971167945,8.50625247539029
SCO3981,8.79007693062577,8.22078137143046,8.10037032502973,7.75191593563218,7.6558288314408,7.92711949788064,7.87992354800825,7.813068573252,7.74146698640115
SCO3982,3.62449086490779,2.50250034052918,4.07800251200127,4.05407667275579,2.3536369546147,2.57154198495883,3.25633975325979,3.25633975325979,3.36923380966572
SCO3983,3.62449086490779,3.23946593469539,4.25633975325979,3.25633975325979,4.11547721741994,3.4594316186373,3.51657552574091,2.93859945533586,3.72489276186563
SCO3984,4.57826784814715,3.67556504950206,2.95935801550265,3.4594316186373,3.26470322619441,3.23946593469539,3.51657552574091,3.03952836418664,3.36923380966572
SCO3985,4.57826784814715,4.0198995574377,3.62449086490779,2.47393118833241,2.3536369546147,2.57154198495883,3.03952836418664,2.93859945533586,2.93859945533586
SCO3986,5.86349800009514,5.51306958223937,5.65344223860392,5.15650448567999,4.69426114321197,4.95419631038687,5.05889368905357,5.02974734339405,5.41127558048264
SCO3987,3.62449086490779,5.1743709064735,3.51657552574091,3.92810708151821,3.53051471669878,4.28950661719499,4.51306958223937,3.53051471669878,4.10619940383193
SCO3988,8.22774963150596,8.21647642219846,7.1160551044859,7.13499666813936,7.02852004001005,7.0744388336782,7.02852004001005,6.4757334309664,6.6566234858486
SCO3989,6.8538293518571,6.79369361600166,5.12928301694497,6.27094416616856,6.08746284125034,5.88806672131686,5.88806672131686,5.73245011304371,5.66612535361576
SCO3990,5.11547721741994,6.27094416616856,4.03952836418664,4.89616418901546,5.01495034146597,4.89616418901546,4.33786963875638,3.53051471669878,4.48112668973662
SCO3991,0.289506617194985,3.23946593469539,0,0,1.15200309344505,1.28950661719499,0,0,1
SCO3992,7.12699120543698,6.77698127301409,4.55799545312089,6.00749453654692,6.02974734339405,6.22239242133645,5.79585928321977,5.62123788711271,5.73094180653844
SCO3993,6.71881824745595,6.13841402869709,4.67556504950206,6.23308702213268,6.06608919045777,6.18982455888002,5.82866542830302,4.96450131877861,5.79585928321977
SCO3994,6.62611460738746,7.0815574091779,4.46669961910134,6.41691478651951,6.14974711950468,6.3497112514009,6.08746284125034,5.27301849440642,5.73094180653844
SCO3995,6.09686153925259,6.08746284125034,5.15650448567999,5.96450131877861,5.54088143225704,5.64064663329883,5.53397857200235,5.06369467531739,4.97473324138957
SCO3996,4.30580842952409,4.68805599368526,3.25633975325979,4.17880315278877,3.70659194512269,2.95935801550265,2.78427130894456,2,2.93859945533586
SCO3997,6.09686153925259,5.55458885167764,6.93205066950692,5.15650448567999,5.01495034146597,5.13841402869709,5.41503749927884,5.45212681801406,5.29768054864069
SCO3998,11.1672787482722,11.8442262682236,11.748612176737,11.2785785180265,11.3420746679991,11.1626710563469,10.9478804102401,11.0014081943928,10.9090596858837
SCO3999,9.99183674186236,9.49541091574286,9.68747289025898,9.40537787363108,10.0600954342633,10.0696735278068,9.96850680483454,9.6814336475912,9.91405286705934
SCO4000,4.57826784814715,4.68805599368526,5.46669961910134,3.92810708151821,4.69426114321197,3.86349800009514,4.22239242133645,4.06847973788277,4.36923380966572
SCO4001,4.69116190455308,4.0198995574377,5.94381716460688,4.05407667275579,4.62449086490779,4.57826784814715,5.05889368905357,5.77844223014236,4.97473324138957
SCO4002,5.50250034052918,7.81199898587503,9.62550591809882,10.9381093262192,10.075479149488,9.7224280742918,9.28707103922287,8.68844459841243,8.51394686718029
SCO4003,3.90153736111431,3.67556504950206,3.57826784814715,2.47393118833241,2.71271804791953,2.03952836418664,2.50250034052918,3.86899398784999,3.36923380966572
SCO4004,3.90153736111431,3.23946593469539,3.65025396097288,2,3.53051471669878,2.95935801550265,3.25633975325979,2.78427130894456,2.93859945533586
SCO4005,8.02790599656988,9.03525732478633,9.8035930032614,11.1705510353167,11.0165761752187,11.3152753805131,11.1382718001722,10.9335267402738,10.9777569263282
SCO4006,9.10124618969746,9.28038414409562,10.4292904935754,10.8253121690067,10.654685748344,10.7210517058615,10.5473230043853,10.637933004988,10.587152431812
SCO4007,6.60650803100242,6.46307019570065,7.40182764206123,5.82725447949531,6.31187443022344,6.74744707803453,7.0413549460397,7.83218677503754,7.56647692987598
SCO4008,8.35265652981252,8.04257138375164,7.8621207254885,7.77112260489827,8.10212152294763,8.67908907225251,9.00125179620946,9.12928301694497,9.1743709064735
SCO4009,13.191162054824,13.2222246875533,13.2184623307843,12.8051168665672,12.9182213999312,12.8795832496128,12.8051168665672,12.6958324300968,12.7211941497104
SCO4010,3.62449086490779,6.31590430725959,5.1963972128035,5.80161855250846,5.85244281158614,5.64064663329883,5.28950661719499,4.73696559416621,5.29768054864069
tRNA_29,8.43091711294499,7.93401842844924,6.37985966650555,6.48649986183547,6.66770293172909,6.58996318177952,6.79007693062577,6.19092208273735,6.00749453654692
tRNA_30,2.78427130894456,3.23946593469539,1.15200309344505,0,1.15200309344505,1.28950661719499,2.78427130894456,1.18762700317577,0
SCO4011,7.40891939011589,6.70659194512269,7.50691360503184,9.70121018280073,9.97441458980553,9.85677133280765,9.73640193131829,9.06997182100355,9.36413465500805
SCO4012,4.87992354800825,4.40750382659344,4.90689059560852,4.89616418901546,5.46669961910134,5.46307019570065,4.41503749927884,4.28128611039002,4.67556504950206
SCO4013,12.3404064908533,12.2325208610272,12.3496498274502,11.908184099658,12.049054394963,11.9020819561389,11.8399473438955,11.7197215512958,11.6233226701586
SCO4014,6.74893823583228,6.9490160712812,5.38849571182635,6.13613668798603,6.467605550083,6.20945336562895,6.39898115305977,5.73245011304371,6.00749453654692
SCO4015,7.813068573252,8.03586824795484,7.38226375811484,7.01246935196222,7.26157260281574,6.91089252616601,6.89481776330794,7.33786963875638,7.50117372430615
SCO4016,8.01371038003091,7.64945578942229,8.11489909878231,7.23893543458245,7.28642941366598,6.92547202135024,7.30682120249715,7.17880315278877,7.02729169166774
SCO4017,6.83569954775157,6.86967951651145,5.97982211806237,5.92283213947754,5.99246632731459,6.60486205815886,6.47212669148566,6.06847973788277,6.44662384233668
SCO4018,6.38082178394093,5.92547202135024,5.72489276186563,5.63742992061529,6.54432051622381,5.80161855250846,5.99498192523338,5.93598350712884,6.04439411935845
SCO4019,7.25056161138346,7.47843258056735,7.57742882803575,6.70043971814109,7.07324898203064,6.9490160712812,6.82442843541655,6.75340248397688,7.11547721741994
