gene,ds1_33h,ds1_41h,ds1_45h,ds1_49h,ds1_53h,ds1_57h,ds1_61h,ds1_65h,ds2_33h,ds2_41h,ds2_45h,ds2_49h,ds2_53h,ds2_57h,ds2_61h,ds2_65h,ds1_cluster,ds2_cluster,highlighted,profile_selected,ds1_var,ds2_var,ds1_median,ds2_median
SCO3295,-1.4257749739,-0.6574502447,1.6686024406,1.3017666711,0.3977190795,-0.2333895571,-0.14452482090000002,-0.9069485946,,,,,,,,,ds1_3,,True,False,59.5472938796,,17.9059180577,
SCO3299,1.2742810875,-0.0863603812,-0.4791668706,2.0531358877,-0.7007735237,-0.6348880751,-0.6338928527000001,-0.7923352720000001,,,,,,,,,ds1_3,,True,False,96.4845725847,,78.5280728376,
SCO3306,0.4452180914,-0.2458240751,0.7182701548,2.1614986733,-0.46557364500000004,-0.6740534854,-0.9437243120000001,-0.9958114019000001,,,,,,,,,ds1_3,,True,False,42.1219018715,,62.253414264,
SCO3308,-1.0767941553,0.4254955398,0.7304708043,2.1954835611,-0.4831778068,-0.5569416162,-0.6221416629000001,-0.6123946640000001,,,,,,,,,ds1_3,,True,False,5.665149216,,75.4552352049,
SCO3314,1.5323320679,-0.5190204683,0.9594385415000001,1.0794257778,0.0537707006,-0.819067862,-1.0793176736,-1.2075610839,,,,,,,,,ds1_3,,True,False,33.5230146687,,41.502276176,
SCO3315,0.206051796,-0.7878994157,1.3626548760000001,1.6583665929,-0.9179162240000001,-0.6545533480000001,0.30256588300000004,-1.1692701602,,,,,,,,,ds1_3,,True,False,35.1036924633,,24.3930197269,
SCO3322,-0.7315528869,-0.8156607645,-0.7675166291000001,2.4702846036,0.1964224183,0.0098640783,-0.13621785620000001,-0.2256229635,,,,,,,,,ds1_3,,True,False,92.4380374305,,80.0961052099,
SCO3323,-0.6985518108000001,0.2305046567,0.7222576685000001,0.9536257565,1.6528355865000002,-0.36900299480000004,-1.0791023086,-1.4125665539,,,,,,,,,ds1_3,,True,False,91.8437025797,,82.7010622155,
SCO3324,-0.9377264213000001,-0.21508059140000002,0.2697181484,-0.1388562284,2.2387369291,0.46160555900000005,-0.42155714790000004,-1.2568402474,,,,,,,,,ds1_3,,True,False,66.6160849772,,96.1810824482,
SCO3325,-0.2762334017,-0.9810406802,-1.0415231663,2.3153859327,0.3952732004,0.3065877275,-0.4190157255,-0.2994338869,,,,,,,,,ds1_3,,True,False,28.1107738998,,85.4704097117,
SCO3326,1.9906182579,-1.0293182702,-1.2933264553,0.8183685344,-0.7641952977,-0.038238069300000004,0.1506627613,0.1654285388,,,,,,,,,ds1_3,,True,False,9.3955488113,,95.0935761254,
SCO3329,0.8985631777,-1.1496436461,-0.8778536484,0.9763908008000001,1.5586189958,-0.0052186768000000005,-0.0936265986,-1.3072304044,,,,,,,,,ds1_3,,True,False,26.9094587759,,67.2230652504,
SCO3330,1.0064057361,-0.2007663094,0.4909725629,1.970163783,-1.1053368107,-0.8259839132,-0.7871050991,-0.5483499496,,,,,,,,,ds1_3,,True,False,48.1031866464,,73.0652503794,
SCO3346,-0.4205700616,1.1340394213,-0.0024512332,1.4717902945999999,0.9471632015,-0.750643264,-0.9900175228,-1.3893108359,,,,,,,,,ds1_3,,True,False,48.0399595346,,52.3267577137,
SCO3347,0.1053149568,0.9233768325,0.1267051954,1.247622649,1.0035750279,-1.0732273897,-1.750801015,-0.5825662569,,,,,,,,,ds1_3,,True,False,8.0171977744,,74.4941831057,
SCO3348,0.1558803225,-0.2875621748,-0.0532262419,2.4822861227,-0.0262030894,-0.6833630585,-0.7842380256,-0.803573855,,,,,,,,,ds1_3,,True,False,39.5422357107,,65.9585230147,
SCO3350,-0.1582437988,0.1291792756,0.7948066613,1.4828041915,1.1298225014,-1.0209162199,-1.3017821791,-1.055670432,,,,,,,,,ds1_3,,True,False,93.1967627719,,73.5963581184,
SCO3351,0.5088941854,0.402201621,0.75264802,1.7225607788000001,-1.411626922,-1.2794073819,-0.642839888,-0.052430413200000005,,,,,,,,,ds1_3,,True,False,17.8300455235,,91.0217501265,
SCO3355,-0.43375716940000003,0.4526580126,0.0181618326,2.3527573228,-0.3986351517,-0.9377418437,-1.0156068355,-0.0378361677,,,,,,,,,ds1_3,,True,False,18.803743045,,70.8270106222,
SCO3357,-0.42126538820000003,0.8484744415000001,0.5802890541,0.8437712356,0.0141583461,1.0241932956,-0.8006776539,-2.0889433308,,,,,,,,,ds1_3,,True,False,3.4142640364,,93.2473444613,
SCO3358,-1.3568064017,0.3667233929,1.0109363607,0.7530009991000001,-1.9824652622,0.4202698576,0.4891743002,0.2991667534,,,,,,,,,ds1_3,,True,False,1.3657056146,,89.8836621143,
SCO3360,1.039339706,-0.0871362084,-0.6089321164,2.1715412657,-0.9466817459,-0.7484848703,-0.2805080341,-0.5391379966000001,,,,,,,,,ds1_3,,True,False,90.8067779464,,53.7936267071,
SCO3362,1.0424548716,0.4883047397,0.7386990171000001,1.3955372765,-0.7457785843,-0.4283676245,-0.8332385001,-1.6576111961,,,,,,,,,ds1_3,,True,False,65.402124431,,36.1785533637,
SCO3363,1.4009270061,0.5955929014,-0.0244530533,1.4814458616000001,-0.9708461912,-1.1687910881,-1.0542056134,-0.2596698229,,,,,,,,,ds1_3,,True,False,80.9433485078,,51.3909964593,
SCO3365,-1.4915134871,-0.2885676043,-0.0040410678,2.1488476472,0.7726984833,-0.2658999353,-0.5519750122,-0.3195490239,,,,,,,,,ds1_3,,True,False,96.2696004047,,61.5579160344,
SCO3369,-0.23653458670000002,-1.2611248196,-0.9204658412000001,2.3336597057,0.2161877382,-0.1163399885,-0.0079691033,-0.0074131046,,,,,,,,,ds1_3,,True,False,67.4001011634,,91.14820435,
SCO3374,1.3301648439,-0.27167004780000004,0.3573630888,1.7015427942999999,-0.9974986575,-0.3462775047,-0.4145215802,-1.3591029367,,,,,,,,,ds1_3,,True,False,32.688416793100004,,49.5700556399,
SCO3377,0.08231247430000001,0.577743659,0.0290291329,2.2625139477,-0.2300913833,-0.9342169361,-0.9850707382,-0.8022201563,,,,,,,,,ds1_3,,True,False,59.2185128983,,76.5300961052,
SCO3378,-0.36588922560000003,1.8251605454000002,-0.8106115206000001,1.1196134059,-1.0768443992,0.1413420285,-1.1573185389,0.3245477044,,,,,,,,,ds1_3,,True,False,56.8664643399,,37.038442084,
SCO3379,1.2978005591000001,0.6143205316,0.1564694611,1.3894467598,-0.6520409985,-0.46379500020000003,-1.7188516226,-0.6233496902,,,,,,,,,ds1_3,,True,False,69.7268588771,,14.693980779,
SCO3385,0.35850354300000004,-0.3722757304,-0.3794594007,2.1408857578,0.6362009988,-0.1107642715,-1.0864796016,-1.1866112954,,,,,,,,,ds1_3,,True,False,58.6494688923,,68.8796155792,
SCO3391,0.7716632108,0.5895254497,0.8608592065,1.4614296858,-0.2275816971,-0.8395460211,-1.2873644111,-1.3289854236,,,,,,,,,ds1_3,,True,False,80.6904400607,,59.7622660597,
SCO3392,-0.7140779641,-0.3004171657,-0.0760129454,2.5997981659000002,-0.5770945228000001,-0.3991596833,-0.2850050756,-0.2480308091,,,,,,,,,ds1_3,,True,False,37.8224582701,,73.0273141123,
SCO3393,-0.5909635719,-0.0044730463,-0.9795999265,2.4271638331,0.2875010648,-0.3556052576,-0.7685375702,-0.015485525600000001,,,,,,,,,ds1_3,,True,False,15.5665149216,,59.7496206373,
SCO3394,-1.0096602624,-0.9493994453000001,0.1587138267,2.161031838,0.764520948,0.11619436400000001,-0.5328194681,-0.7085818009,,,,,,,,,ds1_3,,True,False,44.1704602934,,72.6226605969,
SCO3399,-0.4704401955,1.2370872121,-1.2169199809,1.8689828326,-0.3907974393,-0.8034421914000001,-0.5870375758,0.36256733820000003,,,,,,,,,ds1_3,,True,False,66.502276176,,22.7617602428,
SCO3403,0.5096339303,0.18097765670000002,0.0384439165,2.3173064927,-0.7555237724,-0.7540067848,-0.8574808385,-0.6793506005000001,,,,,,,,,ds1_3,,True,False,60.306019221,,85.128983308,
SCO3406,-1.3018527177,-0.3039080717,0.10576564890000001,1.9809746902,1.1259224137000001,-0.3565482806,-0.8497343681,-0.4006193147,,,,,,,,,ds1_3,,True,False,79.0465351543,,62.3039959535,
SCO3408,0.1253460686,-1.5459679679,1.5452201051999999,1.0900741778,-0.8170778271,0.2755347727,0.3873888508,-1.0605181802,,,,,,,,,ds1_3,,True,False,18.0450177036,,62.7212948912,
SCO3423,1.9913178457,-0.5482440991,-1.7440598179,0.7800908325,-0.1710543668,0.0208693668,-0.1662002948,-0.1627194665,,,,,,,,,ds1_3,,True,False,23.6090035407,,87.923621649,
SCO3426,0.0103169151,-0.8214133711,1.324805364,1.7617907821,0.3201032733,-0.6362452485,-1.1199325091,-0.8394252058,,,,,,,,,ds1_3,,True,False,52.8452200303,,32.5366717248,
SCO3435,0.5860318978,-0.5289330895000001,0.1675035396,2.3263804331,-0.8976331242000001,-0.35418799710000004,-0.3653378225,-0.9338238372000001,,,,,,,,,ds1_3,,True,False,13.669701568,,48.7481031866,
SCO3441,0.0692384035,-1.3644185754,0.6789456358,1.8991430662000002,-0.2132290826,-1.3007482906,0.5039589765,-0.2728901333,,,,,,,,,ds1_3,,True,False,41.6666666667,,9.9772382398,
SCO3446,-0.22147410780000001,0.1845586917,-1.6966547826,1.4477594949,0.7947050748000001,0.4798977453,-1.3864524959,0.3976603796,,,,,,,,,ds1_3,,True,False,23.0146686899,,52.0106221548,
SCO3449,0.6904197842,1.5274636496,-1.1272795394,0.9661655864,0.4935392998,-0.4671157802,-0.6206953897,-1.4624976107,,,,,,,,,ds1_3,,True,False,48.0273141123,,30.4754678806,
SCO3469,0.0619982969,1.050384449,0.9148190125000001,1.2939676461,-0.5940216995,-1.9180516984,-0.5106148568000001,-0.2984811498,,,,,,,,,ds1_3,,True,False,31.6641375822,,1.6944865959,
SCO3470,0.6737383257,0.49389978760000003,0.22928632000000002,2.0178768515,-1.0932158046,-1.1117851942,-0.6907633616000001,-0.5190369244,,,,,,,,,ds1_3,,True,False,86.9878603945,,64.6560445119,
SCO3473,-0.23142406270000002,1.2588849843,-2.3115996827,0.8275709475,0.415905242,-0.0082442094,-0.2575427614,0.3064495425,,,,,,,,,ds1_3,,True,False,26.4921598381,,28.6924633283,
SCO3474,1.8603139746,-0.1672640212,-0.6806236282,1.4490522363,-0.2386916856,-0.8010360110000001,-0.3652357473,-1.0565151175,,,,,,,,,ds1_3,,True,False,21.2948912494,,64.8077895802,
SCO3476,0.6171891691,-0.3481498642,-2.121102583,1.4305312841,-0.2088578592,-0.06567727250000001,0.9234392667,-0.2273721408,,,,,,,,,ds1_3,,True,False,0.7207890744000001,,38.6570561457,
SCO3486,0.9315730735000001,0.1654925489,1.3538435829,1.2936351683,-1.094757501,-0.740862247,-0.8339800288,-1.0749445967,,,,,,,,,ds1_3,,True,False,30.4375316136,,72.0789074355,
SCO3536,-0.0628501347,1.1500614911,0.8167473516,1.4081642071,-1.4911234278,-0.230314648,-1.2861441686,-0.3045406707,,,,,,,,,ds1_3,,True,False,59.8254931715,,3.7430450177,
SCO3548,0.5882732668,-0.8963588108,-0.9373492239000001,2.1067781858,0.7753225490000001,-0.3842290211,-0.6143566253,-0.6380803204000001,,,,,,,,,ds1_3,,True,False,43.7658067779,,97.8249873546,
SCO3554,-0.8148388956,0.4715835706,1.0572410117,1.8539793065999999,0.0196933034,-0.46474357720000004,-0.8506365685,-1.272278151,,,,,,,,,ds1_3,,True,False,82.8654527061,,14.9848254932,
SCO3555,-0.0338443703,-1.1575766316,0.7094332088,2.2578029409,-0.40254490540000004,-0.8482904331000001,-0.12381701120000001,-0.4011627982,,,,,,,,,ds1_3,,True,False,40.3136064745,,27.7567020738,
SCO3558,0.0111801486,-0.174297898,-1.3366812103,2.4127832631,-0.43732920900000005,0.0648406841,-0.3695618356,-0.1709339429,,,,,,,,,ds1_3,,True,False,5.7157309054,,69.0060698027,
SCO3565,0.7622212122,0.9499477545,0.5613978915,1.4702443646,-0.3542090854,-1.2298465036,-0.8933660136,-1.2663896203,,,,,,,,,ds1_3,,True,False,18.3105715731,,89.4663631765,
SCO3566,0.22140738040000002,0.4716917888,-0.27943443030000004,2.262598955,-0.8507796799,-1.2064893504,-0.0266297098,-0.5923649538,,,,,,,,,ds1_3,,True,False,5.4501770359,,84.7875569044,
SCO3569,-1.8469802202,0.5280608732000001,0.520797972,0.1916822421,1.5387790153,0.6152245552,-0.6034542773,-0.9441101603000001,,,,,,,,,ds1_3,,True,False,4.9822964087,,78.4901365706,
SCO3574,-1.5518105163,0.7563138432000001,0.8163587155,0.7522255463,-1.0522302918,-1.2306512217,0.6405317513000001,0.8692621734,,,,,,,,,ds1_3,,True,False,4.1603439555,,82.1320182094,
SCO3577,-0.5015932887,-0.3187427125,-1.0163065343,2.4998492093,-0.3102029535,-0.5051383002000001,0.1053860165,0.0467485634,,,,,,,,,ds1_3,,True,False,18.7910976227,,92.1219018715,
SCO3578,-1.2609683068,-0.5117740544,-0.4242686932,2.4112208413,0.2560067988,-0.2311236935,-0.062467428400000004,-0.1766254639,,,,,,,,,ds1_3,,True,False,30.5386949924,,88.0627212949,
SCO3582,-1.1846536699,-0.3550242458,0.21289218840000002,2.4543627304,-0.1657216467,-0.40518331430000004,-0.4437973569,-0.11287468540000001,,,,,,,,,ds1_3,,True,False,33.0804248862,,79.7673242286,
SCO3583,-0.5404775228,0.3855024855,0.1183855295,2.4108727294,-0.9298001525,-0.8164005263,-0.2657326457,-0.36234989710000004,,,,,,,,,ds1_3,,True,False,46.3707637835,,40.7309054122,
SCO3591,0.8719667935000001,-1.9563597750000001,0.2693463055,1.6375432884,0.1685413918,0.09085249050000001,-0.4061658146,-0.6757246801,,,,,,,,,ds1_3,,True,False,70.574102175,,3.4901365706,
SCO3599,-1.3795723899999999,-0.8408454795,1.3883147426,0.8664053753000001,0.8855093856,0.4515834669,-0.0598916538,-1.311503447,,,,,,,,,ds1_3,,True,False,51.416287304,,36.5958523015,
SCO3606,-1.1796877636,-0.5906000627,-0.09459350150000001,2.0446258904,-1.2812293057,0.2469909691,0.4622647903,0.3922289835,,,,,,,,,ds1_3,,True,False,34.2564491654,,76.5806777946,
SCO3618,-0.2245084416,-0.5412911379,-0.8855543655,2.4687695181000002,0.45030677500000005,-0.2763699783,-0.4364137236,-0.5549386463,,,,,,,,,ds1_3,,True,False,54.1729893778,,96.4466363177,
SCO3620,0.4765899954,0.1647752386,0.4656248168,1.3235424801,1.074919931,-0.8298695824000001,-0.9172966858,-1.7582861936,,,,,,,,,ds1_3,,True,False,73.8366211431,,60.6980273141,
SCO3628,0.5701920632,1.1731379512,0.7459745089,1.3966808229,-1.0709695939,-0.9793339021,-0.9336266628000001,-0.9020551875,,,,,,,,,ds1_3,,True,False,63.3662114315,,71.1684370258,
SCO3630,0.8127241040000001,-0.9598157375,1.0977293424,1.1457387758,0.6326146671,-0.2861370952,-0.7552390275,-1.6876150291,,,,,,,,,ds1_3,,True,False,50.0379362671,,43.6772888214,
SCO3638,-1.880690987,0.4835238825,-1.140719285,1.5798704531999999,-0.0582835182,0.1425582864,0.3216679747,0.5520731935000001,,,,,,,,,ds1_3,,True,False,23.8872028326,,50.3034901366,
SCO3640,-0.44366658080000004,0.0928266333,-0.21874700290000001,2.4905824526,-1.1610030624,-0.2130318397,-0.25350090680000004,-0.2934596933,,,,,,,,,ds1_3,,True,False,34.6737481032,,55.3743045018,
SCO3641,0.7197893503,-0.4730630476,0.0406575457,2.0196179682,-1.672991009,-0.6152033251,-0.0042093898,-0.0145980928,,,,,,,,,ds1_3,,True,False,46.5225088518,,76.5048052605,
SCO3643,0.9803741490000001,0.46344244560000003,1.0771334442,1.2428341927,-0.41951028,-0.7739133834,-1.1421299164,-1.4282306517,,,,,,,,,ds1_3,,True,False,82.7769347496,,40.7056145675,
SCO3645,1.8084006718,-1.2190953436,0.4034647115,1.3032871903,-0.46990500290000004,-0.7220496174000001,-0.4286320367,-0.675470573,,,,,,,,,ds1_3,,True,False,37.6201315124,,67.4633282752,
SCO3646,1.6695354408,0.1662703241,-1.0824993488,1.5490000067,-0.1610332519,-0.5184181107,-0.8452018668,-0.7776531935000001,,,,,,,,,ds1_3,,True,False,30.5892766818,,59.5093576125,
SCO3651,0.2856563749,0.8659744056,0.288027494,1.8962596874000002,-1.4295246563,-0.7925751518,-0.8713264513000001,-0.24249170250000002,,,,,,,,,ds1_3,,True,False,49.2792109256,,64.4916540212,
SCO3655,0.1807083471,0.0791109653,0.8955136054,0.7738552651,1.4027655421,-0.46400629470000004,-1.0701914172,-1.7977560130999999,,,,,,,,,ds1_3,,True,False,79.5902883156,,68.5128983308,
SCO3662,0.0980486945,-0.1281283444,-0.0205914733,2.0233325786,0.2286325174,-1.8473578319000001,-0.5965104792,0.2425743384,,,,,,,,,ds1_3,,True,False,32.9792615073,,99.7344461305,
SCO3663,0.4611648988,-0.0463727743,-0.3623910757,1.7115343415000002,0.4917259981,-1.7174522615,-1.102239651,0.5640305241,,,,,,,,,ds1_3,,True,False,31.7779463834,,99.6585735964,
SCO3672,0.5087598895000001,0.1577836742,1.2454476975,1.336175728,-1.1790657482,0.3158220992,-1.040980917,-1.3439424232000001,,,,,,,,,ds1_3,,True,False,55.0961052099,,37.3292867982,
SCO3695,-1.2737209581,-0.6672867429,1.1685487966,1.9610699720000002,-0.4374233369,-0.7239054859,0.0378909547,-0.06517319960000001,,,,,,,,,ds1_3,,True,False,67.2610015175,,14.3525543753,
SCO3701,1.2607897231,-0.3405525766,1.0530350455,1.3175000671000001,-0.7249439705,-0.2153435478,-0.9349944560000001,-1.4154902848,,,,,,,,,ds1_3,,True,False,39.5928174001,,7.5872534143,
SCO3705,1.0399852442,-0.1174860355,1.1674175292,1.4551489637000001,-1.2790273121,-0.8327826603,-0.5325671241000001,-0.900688605,,,,,,,,,ds1_3,,True,False,13.745574102199999,,44.1451694487,
SCO3706,0.6774909402,-0.1731123155,1.3020850894,1.0704233024,0.5578409813,-0.7526412098,-1.0285082716,-1.6535785164,,,,,,,,,ds1_3,,True,False,31.6135558928,,45.0809307031,
SCO3714,0.9705557474000001,-0.4390251002,-0.631779038,0.2560626305,1.8010421863000001,0.3274619514,-0.6728372481,-1.6114811293,,,,,,,,,ds1_3,,True,False,84.2564491654,,88.846737481,
SCO3724,0.023749032,1.069666666,1.2239523387,1.2578691473,-0.5087810916000001,-1.5265960006000001,-0.7670155543,-0.7728445376,,,,,,,,,ds1_3,,True,False,11.8866970157,,72.8376327769,
SCO3726,-0.5955176402,0.5783459106000001,-0.4241242841,2.2603376481,-0.08859056950000001,0.20890558750000002,-1.1816041507,-0.7577525017000001,,,,,,,,,ds1_3,,True,False,8.8391502276,,41.6666666667,
SCO3727,-0.42998454490000004,0.8750634770000001,0.6308123391,2.0447201547,-0.7049466775000001,-0.7116334383,-0.9395918006,-0.7644395096000001,,,,,,,,,ds1_3,,True,False,57.966616085,,73.2422862924,
SCO3728,1.6586728748000001,-0.4119544747,-0.14784445840000002,1.7215155455,-0.8264256455000001,-0.8977209274,-0.5920962987,-0.5041466157,,,,,,,,,ds1_3,,True,False,27.5417298938,,38.1133029843,
SCO3729,0.23428511910000002,0.6498970451,0.1861009442,1.5522122889,0.6168921517,-0.19623647700000002,-1.4005407116,-1.6426103604,,,,,,,,,ds1_3,,True,False,74.7091552858,,53.0981284775,
SCO3735,-0.0102678031,0.7243189048,-0.0632469902,1.9702753194,0.32255478120000003,-0.5472156925,-1.5946775552,-0.8017409644,,,,,,,,,ds1_3,,True,False,93.626707132,,5.3490136571,
SCO3737,-0.6957929988,0.3620036131,0.7095120227,2.1539041576,-0.4757017442,-1.0226290899,-0.9837649381,-0.0475310226,,,,,,,,,ds1_3,,True,False,33.9150227618,,13.5306019221,
SCO3738,0.23379873650000002,0.6588914398,0.2787776151,1.8503713486,0.0023306319,-0.2246390222,-1.2575423036,-1.541988446,,,,,,,,,ds1_3,,True,False,56.9170460293,,15.5412240769,
SCO3739,0.9334965586,-1.4577378823,1.0837456397,1.3101554210000002,-0.5071763219000001,0.0407234026,-0.0423645677,-1.3608422499000001,,,,,,,,,ds1_3,,True,False,54.9190692969,,34.420839656,
SCO3740,0.2536837042,-0.8096943769,1.3032187474999999,1.5695618996,0.3163922375,-0.23983752100000003,-0.97699406,-1.4163306310000001,,,,,,,,,ds1_3,,True,False,57.08143652,,47.7744056651,
SCO3741,0.9335288988,0.9508233338000001,-0.1617549506,1.7383496282,-0.5006169267,-1.0315697355,-0.9928688542,-0.9358913939,,,,,,,,,ds1_3,,True,False,79.2109256449,,39.9342438037,
SCO3742,0.1961921889,-1.3103027737000001,1.3249379095,1.7322578578,-0.1122118981,-0.2517218466,-0.5018062918,-1.0773451461,,,,,,,,,ds1_3,,True,False,71.5351542742,,17.9312089024,
SCO3743,0.3923338675,-0.3511847194,1.1853129539,1.8080272584000001,-0.075484011,-0.7619031129,-0.9420411269000001,-1.2550611097,,,,,,,,,ds1_3,,True,False,65.6550328781,,12.9362670713,
SCO3744,-0.4685433262,-1.7501197551,1.432524642,1.3437393879,0.49270479720000004,0.0548569769,-0.5118016188,-0.5933611040000001,,,,,,,,,ds1_3,,True,False,57.9539706626,,20.7132018209,
SCO3747,0.4188119288,-0.7113358523000001,1.7284226634,0.7300827767,0.482906482,-0.1307509338,-0.8247124035000001,-1.6934246613,,,,,,,,,ds1_3,,True,False,68.5002529084,,46.5225088518,
SCO3750,0.6786687584000001,-0.7245982022,1.1386192909,1.2440941993,0.6405732726000001,-0.6544786862,-0.5985970403,-1.7242815925000001,,,,,,,,,ds1_3,,True,False,35.7233181588,,50.8978249874,
SCO3751,-0.7504369059,1.1939754718,0.3316201912,1.8025168488,-1.3754878662,-0.8288309460000001,-0.1442353369,-0.22912145690000002,,,,,,,,,ds1_3,,True,False,52.4026302479,,6.5756196257,
SCO3752,-0.1042607022,-0.9719494403000001,1.0846805963,1.9077473748,0.12452782920000001,-0.26176482900000003,-0.3593972392,-1.4195835896,,,,,,,,,ds1_3,,True,False,58.1942336874,,20.1694486596,
SCO3755,0.5311276547,0.0729440093,1.1145985688,1.3051948838,0.3359168772,-0.6832027269000001,-0.7882557568,-1.8883235102,,,,,,,,,ds1_3,,True,False,66.0849772382,,30.3869499241,
SCO3756,-0.1959130566,0.34586565700000005,0.4338217058,1.9774662568,-1.0329291552,-1.6068461845000002,-0.1745547301,0.25308950680000003,,,,,,,,,ds1_3,,True,False,16.6160849772,,50.9484066768,
SCO3757,0.30040396210000003,-0.6331652185000001,0.24408632160000002,2.2181799281,-1.1683304783,-0.9776307218,-0.31431305800000003,0.3307692647,,,,,,,,,ds1_3,,True,False,3.7936267071,,73.3687405159,
SCO3764,1.5119727494,-0.8251931466,-0.4216294585,1.8343741758,-0.2751636407,-0.8950808276000001,-0.1632851347,-0.7659947170000001,,,,,,,,,ds1_3,,True,False,25.885179565,,62.4430955994,
SCO3765,1.6354810882000002,-0.9136907729,-0.07388071560000001,1.5136070119,-0.315269098,-0.5308170092,0.030603797300000003,-1.3460343017,,,,,,,,,ds1_3,,True,False,52.3773394031,,77.3646939808,
SCO3770,0.0058490056,0.36561128930000003,1.1334201563,1.9004160768,-0.6253727720000001,-0.9655642158000001,-0.8882585015000001,-0.9261010388,,,,,,,,,ds1_3,,True,False,50.2655538695,,70.8143651998,
SCO3772,0.519159037,-0.5874664375,1.5148794068,1.5177434225000002,-0.2648693797,-0.6329643986,-0.7324257317,-1.3340559189,,,,,,,,,ds1_3,,True,False,68.9301972686,,29.8811330298,
SCO3773,1.2462162528,0.3217407721,1.0609171682,1.2115187916,-0.9349931256,-0.9486041266,-1.1537805956,-0.8030151368,,,,,,,,,ds1_3,,True,False,59.7875569044,,43.1461810824,
SCO3778,1.9995313736,-0.5985784632000001,0.6163231707,0.9280927707000001,-0.3211946945,-0.9125155948,-0.8272862655000001,-0.8843722970000001,,,,,,,,,ds1_3,,True,False,45.9787556904,,47.6479514416,
SCO3781,-0.5365001296,-0.9931737456,1.3542249065,1.6486329797,0.23221851400000001,0.3071215069,-1.0217890119,-0.9907350199,,,,,,,,,ds1_3,,True,False,58.7379868488,,28.7936267071,
SCO3783,-1.2546568736,1.3592653555,1.5783173493,0.5720693877,-0.6192521391,-0.1318788995,-0.4141334882,-1.0897306921,,,,,,,,,ds1_3,,True,False,38.4167931209,,3.2878098128,
SCO3784,0.41965805980000004,0.3509200847,0.7627739348,1.7438281229,0.11238323400000001,-0.7771861656,-1.1495428892,-1.4628343814,,,,,,,,,ds1_3,,True,False,30.0581689428,,69.7900859889,
SCO3785,1.0071226377,-1.591822891,1.5259384288,1.0403209173,-0.4634019911,-0.5122997305,-0.33266237660000003,-0.6731949945,,,,,,,,,ds1_3,,True,False,50.8598887203,,48.4446130501,
SCO3787,0.2009767838,-1.2866205515,1.1132470705,1.7273363002000002,0.4768508066,-0.5429271844,-0.5866332044,-1.1022300209,,,,,,,,,ds1_3,,True,False,77.2888214466,,26.1886697016,
SCO3789,-0.73489561,-1.2189985281,-0.32804301410000003,2.3910229661,0.0161196673,0.055407218,0.1643774841,-0.34499018340000004,,,,,,,,,ds1_3,,True,False,91.9448659585,,45.4729387962,
SCO3794,0.259252832,0.5517796536,0.4604028928,1.9940809547,-0.7226733529,-0.1377995541,-1.2601197705,-1.1449236556,,,,,,,,,ds1_3,,True,False,1.6818411735,,86.3555892767,
SCO3802,-0.3693017196,1.2499875658,-1.5915734819,0.3761224919,1.6567060243,-0.058976521100000005,-0.8325797690000001,-0.4303845904,,,,,,,,,ds1_3,,True,False,42.4633282752,,40.6803237228,
SCO3804,0.6785736342,-0.9927465597,2.1205019526,-0.176246961,0.3891898391,-0.7827029946,-0.11940745400000001,-1.1171614566999999,,,,,,,,,ds1_3,,True,False,30.1719777441,,46.636317653,
SCO3806,-0.3078715045,1.1205827404,-0.15429712240000001,2.0785443106,-0.6785377020000001,-0.23805646830000002,-1.1665101413,-0.6538541125,,,,,,,,,ds1_3,,True,False,2.3267577137,,67.2357106727,
SCO3807,0.5999637043,-0.5086790656,-1.5861540507,2.0850897614,0.08572848450000001,-0.38828383710000003,0.2551135442,-0.542778541,,,,,,,,,ds1_3,,True,False,4.8052604957,,91.1229135053,
SCO3818,-0.2932586472,0.5328940994,-1.2773784245,2.1801265036,-0.3841137418,0.0919642214,0.178176585,-1.0284105959,,,,,,,,,ds1_3,,True,False,28.6924633283,,47.0283257461,
SCO3820,0.2954196193,-1.2293551516,-0.6937927953,2.2960625256,0.4138752814,-0.39570858070000003,-0.1375299787,-0.54897092,,,,,,,,,ds1_3,,True,False,0.6954982296000001,,95.6752655539,
SCO3822,1.0263738973,0.44028091610000003,0.09806042920000001,1.8247838058,-1.0404957147,-1.2587507173999999,-0.8206689251,-0.2695836911,,,,,,,,,ds1_3,,True,False,25.1390996459,,91.8437025797,
SCO3824,0.8484318591000001,-0.4973337027,-0.3678161923,2.3515034214,-0.6296059582,-0.5652552265,-0.6041289765,-0.5357952242,,,,,,,,,ds1_3,,True,False,92.2736469398,,47.1547799697,
SCO3825,0.5017276457000001,-0.4523256698,-0.21945282430000002,2.4557887105000002,-0.9103483386000001,-0.5137337792000001,-0.44995012500000003,-0.4117056193,,,,,,,,,ds1_3,,True,False,91.2114314618,,34.5346484573,
SCO3826,-0.2444985764,-0.6213849449000001,-0.6218766758000001,2.5362412535,-0.5086721233,-0.5884854803,-0.2292398289,0.277916376,,,,,,,,,ds1_3,,True,False,7.9413252403,,77.4152756702,
SCO3827,-1.0350613904000001,-0.9185668198,0.9645222387000001,2.1516956326,-0.0244908783,-0.4084186402,-0.1513412103,-0.5783389322,,,,,,,,,ds1_3,,True,False,33.4218512898,,57.6631259484,
