gene,exp1_value1,exp1_value2,exp1_value3,exp1_value4,exp1_value5,exp1_value6,exp1_value7,exp1_value8,exp1_value9,exp2_value1,exp2_value2,exp2_value3,exp2_value4,exp2_value5,exp2_value6,exp2_value7,exp2_value8,exp2_value9,exp1_cluster,exp2_cluster
SCO4340,1.5156632297,-1.4663275601999999,-0.1169488991,1.3301391242,0.20462621720000002,0.2565729667,0.0809434801,-1.0185960521,-0.7860725065,-0.33450909030000003,-1.076023198,0.009853416200000001,1.2464502965,0.46559104560000003,1.0664986858,0.9303324225,-0.7713758517,-1.5368177267,exp1_1,exp2_1
SCO4366,-2.1696885898,-1.0587353233,0.09683454030000001,0.8824584533000001,0.5478339754,0.6668115676,0.6419006342,-0.0771701882,0.4697549306,-1.0389044553,-0.5428175123,-0.3330754439,-0.6327848977,-0.5530649884000001,0.1257621183,-0.3125804916,1.2619266813,2.0255389896,exp1_1,exp2_1
SCO4441,1.9730685909,-1.0849370866,-0.40723281370000003,0.4852576182,0.205741384,0.5146803797,0.1537611721,-1.4223180851000001,-0.4180211595,0.48551916910000004,-0.4307606154,-1.1821640964,-0.9461116839,-1.0226935734,-0.3996773778,1.2058394126,1.0990752489,1.1909735163,exp1_1,exp2_1
SCO4475,0.1843396907,-1.3465648802999999,0.059650630600000004,2.0823842719,0.43718139580000004,-0.1481644695,-0.17933673460000002,-1.2426573302000001,0.1531674257,-0.5295534026000001,-1.3649697898,0.6514619988,0.5377301987,-1.8225222215999999,0.293753046,0.5636437734,0.9403221404000001,0.7301342567,exp1_1,exp2_1
SCO4505,-0.8784613764,-1.9005642386,-0.8962251962000001,1.0918423029,0.3900575503,0.6968250537,0.4078213701,0.2095725863,0.8791319479,-0.8157226941,-0.1974757909,0.011656223200000001,-2.1007440296,0.5957174912000001,-0.026671252000000003,0.9456720676,0.3623526217,1.2252153629,exp1_1,exp2_1
SCO4546,0.3007246964,-1.9885574400000001,-1.2703874795,0.9542778225,0.44103553700000003,0.7419653663,0.4502665134,-0.2697496424,0.6404246263000001,-2.0178682618,-0.7285446332000001,0.7041949497000001,1.0104329775,0.7477403880000001,0.49025431820000004,0.5446861161000001,0.1257979328,-0.8766937873,exp1_1,exp2_1
SCO4550,0.1818743079,-0.7907578603000001,0.5199232931000001,1.7535055551,0.3459565639,0.2728114618,0.15419778280000002,-1.8543271823,-0.5831839219,-1.9059691176,-0.7470780328000001,0.25654043860000003,-0.2360320672,1.1370555971,0.5656523798,0.1111415709,-0.5199818823,1.3386711135,exp1_1,exp2_1
SCO4614,-1.0361359017,-1.7653386757,-0.7624787944,1.171804374,0.60525723,0.8519882365,0.5981135706,-0.2492343401,0.5860243008,-2.1547613933,-0.8508212184,-0.193632929,0.5745108127,-0.062109826900000005,0.2958405183,0.4268753677,0.8044168571,1.1596818118,exp1_1,exp2_1
SCO4637,-0.9019015834,-1.6980898411,0.0495183473,1.5918201295,0.2898770666,0.6520843033,0.5268974703,-0.9069090567,0.3967031641,0.3082631025,-0.8966980487,-1.5190932185000001,0.0821085269,-0.9349887705000001,1.4147623977000001,0.7508286324,1.115445193,-0.3206278147,exp1_1,exp2_1
SCO4645,-1.4005786237,-1.5549050144,-0.7479725963,1.224780298,0.6841853605,0.6954996121,0.5846199472,-0.0028159915,0.5171870082,-1.6594134353,-0.651568052,-0.8711390693000001,-0.27900840590000003,-0.2656227417,0.6776870201,0.5291186394,1.2707305608000001,1.2492154839,exp1_1,exp2_1
SCO4647,-1.1874709824,-1.7727961568000001,-0.481333114,1.1819371583,0.5571629410000001,0.7637773033,0.5635734104,-0.3304405248,0.705589965,-1.2110955243000001,0.5068498414,-0.8571866144,-0.8982921818,0.7024187688,-0.5820800850000001,0.1508021052,0.2326790485,1.9559046416,exp1_1,exp2_1
SCO4648,-1.0468998885,-1.2773176812,-0.557262079,1.5912466845000002,0.8399886729,0.718950755,0.45355883300000005,-0.969751074,0.24748577730000001,-1.4118208774,-0.4020752734,-1.0926116876,-0.6993023322,-0.24390309810000002,1.4339560446,0.8971843609,0.9697419209,0.5488309424,exp1_1,exp2_1
SCO4649,-1.298734723,-1.2566987461,-0.424856371,1.5591895197999999,0.8518885173,0.6375311444,0.4161242599,-0.8337280469,0.3492844457,-1.729890986,-0.982777973,-0.40996080500000004,0.2754487752,-0.17260972060000002,1.4199929444000001,-0.1755313672,1.1567395002,0.6185896320000001,exp1_1,exp2_1
SCO4652,-1.4697938806,-1.5135593844000002,-0.7201276292000001,1.1623029135,0.7026366538000001,0.6910743387,0.42548367880000004,-0.0039492681,0.7259325775000001,-2.233466354,0.7383032319,0.1005603038,1.0470617833,0.4416298208,-0.17546765920000001,0.595799285,-0.8259671243000001,0.3115467127,exp1_1,exp2_1
SCO4654,-0.6121903835,-0.5229778331,-0.048519106400000005,1.6281849424,1.0658552074,0.5046434242,0.2457257967,-1.7185154446,-0.5422066033,-2.0352738913,0.6768497280000001,-0.7662968652000001,-0.5819110926000001,-0.1534998585,0.6534688024,0.5188730854,0.43795627610000004,1.2498338157,exp1_1,exp2_1
SCO4655,-0.5858291966,-0.6978361381,-0.0573018511,1.721132941,0.9852109804,0.5300854019,0.0964263778,-1.6885868746,-0.3033016408,-1.1148448215,-0.47837623300000004,-1.0148048041,-1.1580055884,0.1690286299,0.6978343456,0.29239538190000003,1.5851665914000002,1.0216064982,exp1_1,exp2_1
SCO4659,-1.4677516913,-1.0167927777,-0.5552645146,1.4926270291,0.9446222697000001,0.7662244609000001,0.3764396613,-0.774338305,0.2342338675,-1.1982964111,0.0055311418,-1.0133458895,-0.4765129522,-0.2961434376,0.4229524973,-0.09183052650000001,2.1984897207,0.4491558572,exp1_1,exp2_1
SCO4661,-1.4490967236,-0.9732910645,-0.4987319296,1.4964402055,0.9797192192,0.7057771723,0.40433826570000003,-0.8902872108000001,0.2251320659,-1.4846132698,-0.8721516653,-0.7190005994,0.0990976638,-0.3385546244,1.0654317372,-0.2312490168,1.4929811647,0.9880586100000001,exp1_1,exp2_1
SCO4662,-0.6004126271,-1.3890322756,-0.3657265155,1.5190738449999999,0.7999730652,0.7872079626,0.42469103480000003,-1.3420471092000001,0.1662726197,-0.791542735,-1.0625469542000001,-0.5270212649,-0.9504664871,-0.23400823280000002,1.2798582922000001,0.3198571297,0.16565686770000002,1.8002133845000001,exp1_1,exp2_1
SCO4701,-1.7082457884000002,-0.8716335714000001,-0.6771066049000001,1.3266674112,0.9047047808,0.8118291239000001,0.404126929,-0.5666796427,0.3763373624,-1.4293084104,1.0336743714,-0.7532111447000001,-0.4381345768,-0.7003717664,1.8823705954,0.29835054980000003,0.072912213,0.0337181686,exp1_1,exp2_1
SCO4702,-1.6651333801,-0.6053761607,-0.5137322847,1.4664606231000001,0.9659879923,0.7136104648,0.3527448599,-0.9159946560000001,0.2014325414,-0.8179926248,0.0654274598,-0.6206646012,-1.6123835632999999,-0.160394372,1.3596363899,0.48820387070000004,1.4816406770000001,-0.1834732362,exp1_1,exp2_1
SCO4703,-1.8483718358,-0.5707865229,-0.0174374701,1.3725226504,0.8931859710000001,0.6242614313,0.4545367219,-0.9865733111,0.07866236530000001,-1.8829143236,-0.31077742210000003,-0.27713451440000003,0.2215833622,0.1190298394,1.1676945657,1.6138931871,-0.4629351185,-0.1884395758,exp1_1,exp2_1
SCO4704,-1.637386716,-0.4573705911,-0.38739289060000004,1.4155619793,1.0697898125,0.6883427395,0.3377681815,-1.1036352362,0.07432272100000001,-1.7260857514999999,-0.5366975067,-0.8338503904000001,0.7174029427,-0.2089258983,1.1816711089,1.2935582244,0.5053202407,-0.39239296970000004,exp1_1,exp2_1
SCO4705,-1.7008755134,-0.3838746739,-0.4379979961,1.4426204021,1.0463842287,0.6484775823000001,0.3427810404,-1.0243339863,0.0668189163,-1.4523959803,0.2828857414,-1.0386518452,-0.63860609,-0.3395178136,0.6910164731,0.0733885001,1.8406191446,0.5812618696,exp1_1,exp2_1
SCO4706,-1.6704779591,-0.4175379182,-0.5467473599,1.3913942659,1.0253008477,0.7570933702,0.4086194213,-1.0028958435,0.055251175400000005,-1.388779241,-0.0867062468,-1.7704366285000002,-0.2212626653,0.2035308828,0.49705204100000006,1.0306623233,0.7610169412000001,0.9749225932000001,exp1_1,exp2_1
SCO4707,-1.7367370494,-0.4411291104,-0.4746362122,1.4318319685,0.9661691682,0.6637460949,0.5082387759,-0.9385806997,0.0210970641,-1.1076507793,-0.1411361477,-0.9335630135,-1.1492373095,0.7147126579,1.3326547504000001,1.0149495403,0.9117276038000001,-0.6424573024,exp1_1,exp2_1
SCO4708,-1.6023691134,-0.4836150799,-0.4746530983,1.4900124184,1.0155252827,0.6570460197,0.4071063112,-1.0591734523,0.0501207118,-1.097359738,-1.2333343313,-0.9059966896,0.2125714209,0.0564154575,0.9050780644,0.0373256,1.8884379626,0.1368622536,exp1_1,exp2_1
SCO4711,-1.4925971693,-0.6003333802,-0.5069888607,1.4825306034,0.9361906218,0.7943435579,0.3569055156,-1.1375219383,0.1674710496,-2.2581815054,-0.5780167739000001,0.7295037492,-0.1965205466,0.1742329394,0.9978144546000001,0.8484473803,0.4653182563,-0.1825979539,exp1_1,exp2_1
SCO4712,-1.5724046678999999,-0.8462783172,-0.6376962416,1.4494281525,0.8966856521000001,0.8034755371000001,0.3993477656,-0.7817482375,0.2891903569,-1.931975003,-0.5416666807,-0.436112384,-0.0686909654,0.0978126354,1.3169615073,0.5783744554,1.2721611642,-0.2868647293,exp1_1,exp2_1
SCO4713,-1.6136042378000002,-0.87061851,-0.5520796728,1.4552852761000001,0.9110808176,0.6943766469,0.4385679643,-0.7810040034,0.317995719,0.5058379694,-0.8564922770000001,-0.1626108712,0.6619218990000001,-0.4203125285,1.9063170639,0.2537629858,-0.2779576829,-1.6104665585,exp1_1,exp2_1
SCO4714,-1.7357508996000002,-0.7550092299000001,-0.4582160797,1.4129050407000001,0.9120179131,0.6958496738000001,0.39905652350000004,-0.7943479546000001,0.32349501280000004,-0.7930331484,-0.1677447449,-0.45508938470000004,-1.0667549471,-0.1329091943,2.0307385328,1.2600749543,-0.4799997226,-0.19528234500000002,exp1_1,exp2_1
SCO4717,-1.3303860181,-1.0731922071,-0.5746036334,1.6016234276999999,0.8838689851,0.6792161954,0.35662167240000003,-0.8485150422000001,0.3053666201,-1.2964044623,-0.9645170810000001,-1.1672835319,0.18798705910000002,0.45361676710000004,1.3743022471000002,0.341767425,1.3120712830999999,-0.2415397062,exp1_1,exp2_1
SCO4718,-1.3360178386000001,-1.1625387948,-0.6718602518,1.5725460130000002,0.8671322013,0.7257789063000001,0.3176128129,-0.6617152785,0.3490622302,-1.8135915689000002,-0.44101187820000004,-0.2691374827,0.26398447140000003,0.09114388620000001,1.4747274030000002,0.7115986453,0.9089160339000001,-0.92662951,exp1_1,exp2_1
SCO4719,-1.3814176337,-1.213070621,-0.6951631581000001,1.4900975412,0.8210434442000001,0.7504812611,0.3831786881,-0.5876269328,0.43247741100000003,-1.3895523406999999,-1.1484157596,0.0139335716,-0.7196572087,-0.4971929919,0.8751937019,0.6356826646,1.5202565143,0.7097518486000001,exp1_1,exp2_1
SCO4721,-1.3394351736,-1.2002842744,-0.727222946,1.4968636383,0.8342156759,0.7773138212,0.3182193117,-0.6191094221,0.4594393692,-1.8519106253,-0.6661171064,-0.5723360150000001,-0.2397550507,0.42511381200000004,0.17454245840000002,0.4242834586,1.740979751,0.5651993173000001,exp1_1,exp2_1
SCO4722,-0.7888399871,-1.1355936946,-0.2571509689,1.6722222244,0.6808622656000001,0.711092076,0.4745882652,-1.4236660054999999,0.0664858248,-0.7167575415,-0.1369913273,-0.8573933573,1.2468782645,0.7628804334,0.4470531996,-0.5575823709000001,1.3320057162,-1.5200930168,exp1_1,exp2_1
SCO4723,-0.9249816338,-1.7349566701999999,-0.7256368649,1.3045034054,0.7163268070000001,0.8307857540000001,0.5071243297,-0.4583834384,0.48521831120000003,-1.3608128659,-0.5554128546,-0.2234328046,-0.5060521488,-0.6962015694,-0.201813076,0.9183753938,0.7132484504000001,1.912101475,exp1_1,exp2_1
SCO4725,-0.7599468408000001,-1.7794466137,-0.7364059935,1.2410251824,0.8311729943,0.8891196954,0.09235255490000001,-0.4629699975,0.6850990185,-1.5347007159000001,0.4856835231,-1.0215573131,-0.6147685401,0.8542695243,0.15836594810000001,1.029011832,1.3134102437,-0.6697145019,exp1_1,exp2_1
SCO4727,-1.4445499781,-1.4142172654,-0.6600456469,1.3004514078,0.7413693226,0.6865958630000001,0.5366780673,-0.3449345887,0.5986528184000001,-2.0849823178,-0.5882731096,-0.7380765587,-0.015518466500000001,0.23056561,0.5249643796,0.7001342051,0.9800246164,0.9911616414000001,exp1_1,exp2_1
SCO4729,-1.5071370601,-1.209986407,-0.43422317990000003,1.4099489144000001,0.8677255578,0.6765328089,0.47074381810000004,-0.6928109223000001,0.4192064701,-0.8887849566,-0.9674311313,0.7209918722,-0.1555386537,0.6335086151,1.0388181209,-1.2571639476,-0.6312746899,1.5068747710000001,exp1_1,exp2_1
SCO4734,-1.3950888487,-1.5170424389,-0.4679028027,1.3454793326,0.7851703373000001,0.7641672190000001,0.42066460640000003,-0.3821965295,0.4467491243,-1.0504968123,-0.7905818029,-0.1896435541,0.3168360055,0.1369120327,0.9973742733000001,1.0567530945,1.1562391534,-1.6333923901,exp1_1,exp2_1
SCO4739,-2.4874293748,-0.50025142,0.5736275757,0.784388874,0.290605261,0.1781992352,0.2785617582,0.3086705151,0.5736275757,-2.266947559,-0.2681269348,-0.5309270687000001,-0.2993763707,0.40365971850000004,0.5769797604,0.782540074,0.687496058,0.9147023223,exp1_1,exp2_1
SCO4761,-0.3391592311,-2.0615851046,-0.0426075491,0.4167060172,1.0218221976,1.2286310751,0.6714483874,-0.6121563712,-0.2830994214,0.2803618744,-0.9740388992000001,-1.1431167539,-0.9830580321000001,-0.33924020180000003,1.0864623224,0.9488278831,-0.40564820100000004,1.5294500082,exp1_1,exp2_1
SCO4762,-0.6158358667,-0.7582395936,0.43172744290000004,0.8219702386000001,1.1080036846,1.0280312605,0.6040265216,-1.536839043,-1.082844645,-0.8336464278,-1.6207762018,-1.0430731797,-0.1353831458,0.1991366058,1.2949353488,0.9735180486,0.2445702417,0.9207187103000001,exp1_1,exp2_1
SCO4775,-0.2764548667,-1.9084682514,-0.0483429041,1.6514875506000002,0.40083509170000003,0.5364692316,0.276650587,-0.9590292721,0.3268528335,-0.225916301,-2.5848455187,0.1056951706,0.3674816989,0.511806345,0.5732623288,0.4484348501,0.4585140875,0.3455673388,exp1_1,exp2_1
SCO4785,-1.1501275241,-1.3262914231,0.0931441305,1.8082110547,0.46774552480000003,0.44749680080000004,0.3644770323,-1.0002869664,0.2956313706,-1.9371546816,-1.3292068307,0.0258130976,1.0227703423,0.4261895607,0.0669847315,0.46714364300000005,0.2830678243,0.9743923129000001,exp1_1,exp2_1
SCO4809,-1.3249748721,-1.094232166,-0.054394647000000004,1.5046714738,0.8957223781,0.6074665349,0.6799330876,-1.0594942312,-0.1546975581,-1.0082815382,-0.9155096115,-0.5682365841,-0.0347175506,-0.3359995756,0.09819410590000001,-0.2318469237,0.7380600185,2.2583376592,exp1_1,exp2_1
SCO4814,-1.7995110004,-1.2802299826999999,-0.1963054677,1.3328875981000001,0.7252691199,0.2979068111,0.27641932080000003,-0.1306492471,0.774212848,-1.4689362267,-0.23481152830000002,-1.2506601488,-0.49154879290000003,-0.1715268356,0.4396437429,0.5481962642,1.2978051576,1.3318383675,exp1_1,exp2_1
SCO4824,-0.9926755241,-1.9919434407,-0.4743052924,1.0854894712,0.5796100884000001,0.7739989253,0.5928816154000001,-0.1511045756,0.5780487323,-0.8518081671000001,-0.2883699852,-1.3124450103,-1.1793990735,0.2000878489,0.4098308553,0.3734767473,0.9906382221000001,1.6579885626,exp1_1,exp2_1
SCO4837,-2.4021577379,-0.5790321966,0.35214517500000003,1.0933706216,0.25303982280000004,0.2158753158,0.4388623582,0.1208993533,0.5069972878,-2.0185706173,-0.6839768745,-0.5439645367,-0.0335829392,0.0234857641,0.5597990776,0.36899275460000003,1.1870816077,1.1407357636,exp1_1,exp2_1
SCO4919,-0.29827122300000003,-1.8246928131,-0.2841019087,1.8554645563,0.49005790200000005,0.3805677457,0.13968940200000002,-0.7529774013,0.2942637402,-1.9721900132,0.4103180494,-1.0078629854,0.623265668,-0.4044946975,0.8151690514000001,-0.1757137971,1.1830423257,0.5284663987,exp1_1,exp2_1
SCO4920,2.0888413545,-1.206391167,-0.4336129037,0.0654084484,0.33014350470000003,0.4460179542,0.2988489453,-1.2001886417,-0.3890674948,1.8661483073,-1.1312122518,-0.9838248314,-0.060238397900000004,-1.0613136297,0.4677618552,0.243161643,0.8974348266000001,-0.23791752130000002,exp1_1,exp2_1
SCO4921,-2.2942489822,0.1581080677,0.9452844047000001,1.0058364306,0.4305921843,0.4305921843,0.0067280029,-0.6593442823,-0.023548010100000002,-1.4736739824,-1.5860177461,-0.1783186344,0.2527104671,0.3346624455,-0.1551845888,0.5030772891,0.8541452505,1.4485994995,exp1_1,exp2_1
SCO4961,1.0419652007,-1.2703411351,-0.36308205200000004,1.138311298,0.022302337300000002,0.6405231285,0.6726384943,-1.7279850974,-0.1543321744,-0.1150701932,0.3783691802,-0.4194070522,0.7698704794,0.4300768989,-0.5169130362000001,0.0489171435,-2.0843955965,1.5085521761,exp1_1,exp2_1
SCO5044,-0.9239909565000001,-2.1637666885,0.28096728530000004,1.036711633,0.5308339802,0.7103829987,0.4605163038,-0.3594014573,0.42774690120000003,0.195109582,-0.5716606149,-1.0475745771,-0.8288944426,-0.7739330148,0.0424638546,-0.2105111349,1.3721628028000001,1.8228375449,exp1_1,exp2_1
SCO5048,-0.1212433482,-2.0893535537,-1.0973625227000001,0.8667797186,0.2517452794,0.9342351087,0.27555306420000003,0.19619378170000001,0.783452472,-1.8708821283,-0.7919375264,-1.0082190133,-0.08264171840000001,0.7536019189000001,0.6994196003,0.6716567593,0.7300930617,0.8989090463,exp1_1,exp2_1
SCO5058,0.6003306276,-1.318259274,0.1168721052,1.6848456911,0.0711395423,0.4130448937,0.41957811700000003,-1.5948323926999999,-0.3927193102,-1.4799163793,-0.5454275898000001,-0.6193536339,-0.96656757,-0.2605341038,0.7243515804,1.1233932377,0.6302349823,1.3938194764,exp1_1,exp2_1
SCO5061,-1.1081416265,-1.0570570835,-0.1611127897,1.8429731307,0.6896413314000001,0.5285285417,0.3202607892,-1.1670853301,0.1119930367,-2.0275708723,-0.6504090001,-0.2614185202,-0.28154590960000003,0.24134906800000003,0.5991577373,0.6931724606,0.1375313675,1.5497336689,exp1_1,exp2_1
SCO5111,-0.4771479316,-0.5944793902000001,0.29723969510000003,1.7492164952,0.5573244283000001,0.37057185670000004,0.25226263600000004,-1.9252136831,-0.2297741064,-2.2884209193,0.1130811179,-0.43738321010000003,-0.059628318400000005,0.0676876363,-0.1203352636,0.7127900813,0.9621807754,1.0500281005,exp1_1,exp2_1
SCO5178,-0.9418405272,-1.5610160359,0.5156674012,1.1935345043,0.7935159068000001,0.8278567333,0.6488681829,-1.0207203651,-0.4558658003,-1.7938574714,-1.1612963760000001,-0.7256675250000001,0.338901234,0.1152174672,0.9266199581000001,0.5807965561,1.0885775671,0.6307085899,exp1_1,exp2_1
SCO5231,0.3591934779,-2.0521135583,-0.1619314859,1.16296249,0.005888417700000001,0.09421468270000001,1.0304730924,-0.965700498,0.5270133815,-2.2535297327,-0.4229151592,-0.6207640827,0.1038627199,0.2177384978,0.7445163769,0.7215773713,0.9607984299000001,0.5487155789,exp1_1,exp2_1
SCO5281,-1.4072246371000001,-0.9981671167,-0.27203460690000003,1.5567800506,0.9793957301,0.6838695263,0.5599947926000001,-0.8491726556,-0.25344108330000004,0.022918908,0.5565585071,-1.4619286709,-0.351987588,-1.2177028565,0.3373924269,-0.1027578715,0.2833068432,1.9342003016,exp1_1,exp2_1
SCO5289,-1.3082376272,-1.4109769725,0.9520279696,1.4898369915,0.4760722271,0.2779320611,0.37857468510000003,-0.8511523766,-0.0040769581,-0.5447574615,-2.0701130262,-0.8567812943,-0.069782679,0.4272546713,0.7767246487,0.5816378994,0.9595483332,0.7962689085,exp1_1,exp2_1
SCO5293,-1.4392882281000001,-1.6236053414,-0.0693158375,1.219131676,0.6803585755,0.6768140156,0.7760616920000001,-0.46630654320000003,0.24614999110000002,-2.2834744024,-0.133862013,-0.6187279977,0.0075323216,0.2424588259,0.4686166892,0.4851575346,0.6058924198,1.2264066221,exp1_1,exp2_1
SCO5354,-1.4025472857999999,-1.7247070933000002,0.49389141870000003,1.3038559548,0.5212815238,0.6191033277,0.3412894046,-0.4830223294,0.3308550789,-0.2087729795,-0.5728456901,-1.8202863115999999,0.0129876214,0.4003983263,1.1687645462,0.9744136748000001,0.9812661071000001,-0.9359252946000001,exp1_1,exp2_1
SCO5355,-1.0475721615,-1.6184770738,-0.0701303539,1.38836185,0.7396560764,0.8590968354,0.5402228824,-0.8755336371,0.084375582,-1.7493707034,-0.2866615462,-1.1945802186,-0.4554628717,0.37748640640000003,0.4222813971,0.7139861505,0.9577568702,1.2145645158,exp1_1,exp2_1
SCO5357,-0.8674071946,-0.7104765221,0.8232026989000001,1.6409387437,0.24807299100000002,0.283700495,0.2760660299,-1.7742119995,0.0801147577,-1.5294937162,0.3595872858,-0.5174351828,-0.7283932529,0.2930013972,-0.6017244625,0.8972800802,-0.0379169644,1.8650948155,exp1_1,exp2_1
SCO5359,-0.8223546239,-1.9574023904,-0.485453742,1.3637813831,0.6145223238,0.7420557807,0.48592608810000004,-0.3100952387,0.3690204193,-0.5942704004,-0.8586639669,-1.2520315615,-0.8616633629,-0.3324933282,0.4740251111,0.6674542446,1.2881377658,1.4695054984,exp1_1,exp2_1
SCO5371,-1.7442058749,-0.6219362535,-0.1409229702,1.403547324,0.9199769707000001,0.5699424963,0.43839544960000004,-1.0748217665,0.2500246245,-2.4525619075,0.8438490066000001,0.1427544876,0.17333563940000002,0.48093658710000003,-0.28668852440000003,0.5318247497,-0.1992276366,0.765777598,exp1_1,exp2_1
SCO5388,-0.3298858244,-2.0577166254,-0.7290046351,1.2211201871,0.5811828534,0.7512714605,0.6317042218000001,-0.441032835,0.37236119710000004,-1.0754029234,0.3413364672,-1.3357880716000001,-1.0399492197,-0.48889066000000003,0.5498324199,0.6444538940000001,1.1187352279,1.2856728657,exp1_1,exp2_1
SCO5389,-2.3966042047,-0.6625111811000001,0.5227106577,0.8021450769,0.6451819148,0.5542032667,0.2782680263,-0.0546538399,0.3112602833,-2.1577815234,-1.2363089867000001,0.22807236930000002,0.38374897950000003,0.49762683550000003,0.704364424,0.6246855487,0.5910803003,0.3645120528,exp1_1,exp2_1
SCO5396,1.0733012566,-1.6873876467,0.4840135092,0.6161262785,0.26370556700000003,0.6938820228,0.4141773315,-1.6139516660000002,-0.2438666528,-0.2120945145,-0.3920946851,-0.8185652696,-1.0027159295999999,0.12128652270000001,-0.7775596829,1.1248623699,-0.1000937148,2.0569749038,exp1_1,exp2_1
SCO5397,0.03666429,-2.1274401711,0.9325909183000001,1.2638313970000001,0.1224713474,0.44172407550000004,-0.25798200250000003,-0.7734552809,0.3615954263,-0.20728317840000002,0.4254357561,0.4835622793,0.5013390904,0.7071799665,0.8234851443000001,0.642354557,-1.7112483182,-1.6648252968000001,exp1_1,exp2_1
SCO5491,1.5637982240000001,-1.7828318515000001,0.2457761052,0.7500628290000001,-0.17255265420000002,0.5609553076,0.40050044090000003,-0.8888690231,-0.6768393779,0.47227733980000003,0.9938592660000001,-0.64674396,0.8428880716,-0.5736134143,0.5171472679,-0.1551579526,-2.1373675923,0.6867109739,exp1_1,exp2_1
SCO5499,-0.6660466969000001,-0.4781763362,0.5541422438,1.7491526826000001,0.5909415928,0.2403793733,0.34303018900000004,-1.7642167436,-0.5692063048,-1.1552652095,-0.5780261533000001,-0.8773841889,-1.0544166166,-0.0152768374,0.538295643,1.0828522849,0.3712450364,1.6879760414,exp1_1,exp2_1
SCO5501,-0.2472232862,-0.4896991257,0.28045541300000004,1.4276759048,0.7835660756,0.5603173952,0.4235909306,-1.9712585505,-0.7674247569,-1.6117055674,-0.5084959545000001,-0.8478757188,-0.5818055896000001,0.43030993780000004,0.5449253931,1.0420704426,-0.053476285000000005,1.5860533418,exp1_1,exp2_1
SCO5512,-1.990668506,-1.1355733109,0.072857852,1.0453624909,0.6366447098,0.6277836197000001,0.7828526965,-0.3635508356,0.3242912837,-0.7467568207,-0.3267556171,-1.5153439233000001,-0.8173799971,-0.2695738654,0.8630208815,0.18337491890000002,1.1369487013,1.4924657218,exp1_1,exp2_1
SCO5513,-1.7944499538,-1.1127646926,0.057040879200000005,1.0753608374,0.7218944056000001,0.5619929246,0.8565482844000001,-0.7929617305000001,0.42733904580000004,-1.6031122559000002,-1.0111883351,-0.1779499092,0.0043886295,-0.6374484372,1.3268840988,0.4944572687,0.2197320669,1.3842368736,exp1_1,exp2_1
SCO5514,-1.8820117071,-1.2849878416,-0.2377492579,0.8327341075,0.661456769,0.870048099,0.7562710099000001,-0.2114459524,0.4956847736,-1.4292562986,0.413575006,-0.7553531376,-1.0398827382,-0.5179086944,0.3079740502,0.3097151412,1.3638069765,1.3473296948,exp1_1,exp2_1
SCO5515,-0.6628454907,-1.7532473091,0.1151827223,1.3799325997,0.8162072092,0.6898048664,0.6607468566,-0.9505197879,-0.2952616664,-0.5580283420000001,-1.0972387244,-1.2077668584,-0.7989168520000001,-0.3274934967,0.7719109409,0.7322280339,1.0693393031,1.4159659955000001,exp1_1,exp2_1
SCO5522,-2.1538809364000002,-0.9232628513000001,-0.2421365872,0.9355466507,0.6099739178,0.6961687133000001,0.6230905171000001,-0.1090967942,0.5635973703,-1.3225710459,-1.0783040871,-0.3532257105,-0.7904264559,-0.18174331230000002,0.6340100827,0.46626022600000006,0.9679009419000001,1.6580993611000001,exp1_1,exp2_1
SCO5529,-1.3271663212,-1.640991616,-0.6535900787000001,0.8466479159,-0.1484078969,0.4868969682,0.7854137120000001,0.5404768966,1.11072042,-0.1517487277,-0.1279318032,-1.6843466766000001,0.2775196265,-1.5456729863,0.7172166933,0.8288321025000001,0.7115795514000001,0.9745522201000001,exp1_1,exp2_1
SCO5535,-1.9681518833,0.3805226043,1.0466357644,0.5139835594000001,0.7749473914,0.7040462590000001,0.1958221753,-1.0786107849,-0.5691950855,-1.8580116079,-0.519993161,-0.0201874772,0.3354442863,0.7354213309000001,1.145045855,0.7853977588000001,0.5684329851000001,-1.1715499699,exp1_1,exp2_1
SCO5544,-1.9830780931,-1.0375855038,0.5646391811,1.3452286455,0.4688657505,0.3356470688,0.31260383740000003,-0.467985627,0.4616647406,-2.5064520516,-0.3291809213,0.048793531300000005,0.786581225,0.5015331744,0.39855818330000004,0.6925485563,0.2908815587,0.11673674390000001,exp1_1,exp2_1
SCO5547,-1.4825670595,-0.5361376227,0.1387751724,1.81183486,0.6171616364,0.446494033,0.2758264297,-1.2472526367,-0.0241348126,-1.3711974835,-0.5381007822,-0.43173702610000003,-0.6169700237,-0.15846994890000002,-0.5305494719,0.7653715588000001,1.1100211083,1.7716320693,exp1_1,exp2_1
SCO5553,-1.9521499219,-1.2238901107,-0.28151280360000003,0.9856202191000001,0.6621661296,0.6992624739000001,0.6016405153000001,-0.0784591297,0.587322628,-1.9436686061000001,-0.7128698933000001,-0.5095067078000001,-0.330005376,0.3299576045,0.4406680068,0.3329242133,1.0097839659,1.3827167927000001,exp1_1,exp2_1
