"gene","ds1_PM","ds1_MM","ds1_BN","ds1_SN","ds1_PMN","ds2_PM","ds2_MM","ds2_BN","ds2_SN","ds2_PMN","ds1_cluster","ds2_cluster","ds1_var","ds2_var","ds1_median","ds2_median"
"ENSG00000132432",1.1092867594,0.7261085838,0.4595363083,-0.701528639,-1.5934030125,0.9876480529,1.1782984815,0.0682800991,-0.8567121691,-1.3775144644,"ds1_3","ds2_3",61.9254119688,81.6710031801,66.869037294,28.0716970223
"ENSG00000132485",0.7924629207,1.0745264078,0.4694603355,-0.8025036299,-1.5339460341,1.3025673849,-1.3964896664,0.2373531134,-0.8737478708,0.7303170389,"ds1_3","ds2_3",40.0982943047,69.0951141949,53.7727666956,31.2807169702
"ENSG00000132507",1.9948318211,-0.4959596895,-0.6232058941,-0.4758378935,-0.399828344,1.6294331738,0.6765699084,-0.5275562533,-1.0063740211,-0.7720728078,"ds1_3","ds2_3",67.3894189072,56.1144839549,60.1040763226,79.4738363689
"ENSG00000132646",1.9131478184,0.0735201421,-0.6437525943,-0.5757185311,-0.7671968351,1.2487271332,0.9838911408,-0.0111006549,-1.0610331665,-1.1604844526,"ds1_3","ds2_3",84.5331020526,94.3914426135,41.370338248,87.8866724487
"ENSG00000132676",1.9075742896,-0.5680658503,-0.8279923008,-0.5889741322,0.0774579938,1.8024413693,0.3406701857,-0.8331814504,-0.4512505878,-0.8586795168,"ds1_3","ds2_3",8.7886672449,89.997108991,57.328707719,3.4692107546
"ENSG00000132780",1.9816504049,-0.278129454,-0.7029217114,-0.52274208,-0.4778571595,1.2954259086,0.8453975714,0.1286965028,-1.0474347509,-1.222085232,"ds1_3","ds2_3",72.5643249494,93.9288811795,33.8248048569,75.8600751662
"ENSG00000132953",1.5214391606,0.6150066494,-0.0434060009,-0.8070436012,-1.2859962079,1.7956226185,0.1223747491,-0.1876191527,-1.2031672893,-0.5272109256,"ds1_3","ds2_3",13.8768430182,57.7045388841,9.2223185892,30.8470656259
"ENSG00000133028",1.6404688524,0.5253784628,-0.1642040761,-0.9648451813,-1.0367980578,1.838000526,0.0616574655,-0.1439288391,-1.0451136185,-0.710615534,"ds1_3","ds2_3",9.0488580515,46.718704828,12.1711477306,3.9606822781
"ENSG00000133104",1.7900181977,0.2064529368,-0.6058800994,-1.1531435429,-0.2374474923,1.5171498168,0.8461606264,-0.5824830001,-0.7211373331,-1.05969011,"ds1_3","ds2_3",55.2471812663,87.1928302978,52.5585429315,33.3333333333
"ENSG00000133119",1.9587621456,-0.1724645901,-0.5622196752,-0.4273330516,-0.7967448286,1.0863062951,0.8219899803,0.3925482194,-0.7361552403,-1.5646892545,"ds1_3","ds2_3",21.5669268575,92.5122867881,6.5047701648,47.0367158138
"ENSG00000133195",1.5568972839,0.7709448189,-0.4366348951,-0.9086404423,-0.9825667654,1.2024857285,0.8980434869,0.1572735665,-0.8339655568,-1.4238372251,"ds1_3","ds2_3",66.4353859497,58.398381035,37.4096559699,30.8759757155
"ENSG00000133265",1.9754672375,-0.2908057309,-0.4895411167,-0.4255800473,-0.7695403426,1.5413137927,0.4642405491,-1.0576062438,-1.1224332766,0.1744851786,"ds1_3","ds2_3",5.5796472969,62.1566926857,1.6478751084,18.2711766406
"ENSG00000133313",1.8049241598,-0.6496037723,-0.2743948089,-1.0950452011,0.2141196225,1.5871970015,0.4722158784,0.0336451543,-0.8645401729,-1.2285178613,"ds1_3","ds2_3",6.4758600752,31.3096270598,23.966464296,76.8430182134
"ENSG00000133706",1.8452568602,0.1406792195,-0.3065752529,-0.6511045689,-1.0282562578,1.6535185662,0.4479110379,-0.0914848766,-0.8690612408,-1.1408834868,"ds1_3","ds2_3",65.1055218271,61.5206707141,34.7788378144,84.504191963
"ENSG00000133789",1.9262964378,-0.1407948275,-0.4842548598,-0.3436750669,-0.9575716836,1.7642808723,0.1801975753,-0.2705878005,-0.4006718253,-1.2732188218,"ds1_3","ds2_3",23.9953743857,62.2723330442,11.0147441457,72.3041341428
"ENSG00000133835",1.8988363203,0.0610985268,-0.4314194856,-0.6293776954,-0.8991376661,1.6266251073,0.5799178941,-0.2802190207,-0.758343464,-1.1679805167,"ds1_3","ds2_3",45.5044810639,61.2026597282,37.0627348945,83.0586874819
"ENSG00000133935",1.1784747909,1.1540416516,-0.2260209354,-0.9838290621,-1.122666445,0.6834882165,1.509653611,-0.8903041104,-0.0980404323,-1.2047972848,"ds1_3","ds2_3",3.4113905753,32.0901994796,4.3654235328,19.8901416594
"ENSG00000134001",1.6753475858,0.3342475036,0.0155424101,-0.8887613168,-1.1363761826,1.1076359661,0.598773847,0.4760769917,-0.4562871763,-1.7261996285,"ds1_3","ds2_3",51.3443191674,28.9679098005,36.6290835502,82.8852269442
"ENSG00000134014",1.6612727981,0.4708873572,-0.2708846674,-0.6043816611,-1.2568938268,1.5886220481,0.6099943823,-0.1734082164,-0.9044785378,-1.1207296762,"ds1_3","ds2_3",28.013876843,84.4174616941,19.9479618387,10.378722174
"ENSG00000134077",1.1900312061,0.7975425981,0.3801892683,-1.1785584915,-1.189204581,1.7604714955,0.2924322454,-1.2031884962,-0.3676171675,-0.4820980773,"ds1_3","ds2_3",21.5958369471,79.6762069962,23.6773633998,3.1222896791
"ENSG00000134108",1.0176663585,0.7352316728,0.6355062719,-0.9046475015,-1.4837568016,0.8038236464,1.3650500227,-0.4499745127,-0.2227700025,-1.4961291539,"ds1_3","ds2_3",40.763226366,14.8308759757,66.2908355016,57.6756287944
"ENSG00000134283",0.6984857819,0.9998103118,0.5391920838,-0.5193309684,-1.718157209,1.3257416242,0.663366775,0.2780514171,-0.8551609246,-1.4119988917,"ds1_3","ds2_3",28.7366290836,42.2087308471,59.5547846198,16.4353859497
"ENSG00000134308",1.932358197,0.0034489635,-0.5392994096,-0.6951635183,-0.7013442326,1.0204781558,0.7949943551,0.5045022562,-0.723556219,-1.596418548,"ds1_3","ds2_3",66.6088464874,27.8404163053,46.1405030356,91.1535125759
"ENSG00000134440",1.9247683345,-0.2966997611,-0.8661076151,-0.0921886353,-0.669772323,1.5168709545,0.5246717151,0.112846108,-0.864600466,-1.2897883116,"ds1_3","ds2_3",28.1584272911,45.5044810639,50.9684880023,82.6250361376
"ENSG00000134575",1.2728894456,0.6776966903,0.3989788581,-1.1516773509,-1.1978876431,0.7651123695,0.3126367239,0.8273777748,0.0007343071,-1.9058611753,"ds1_3","ds2_3",10.7256432495,74.1832899682,17.8375252963,30.7025151778
"ENSG00000134684",1.9335895841,-0.0388878256,-0.5476644585,-0.5114570035,-0.8355802965,1.8672092008,0.223231278,-0.6991427202,-0.7549882732,-0.6363094854,"ds1_3","ds2_3",45.4466608846,36.6290835502,17.4327840416,83.3477883781
"ENSG00000134900",1.9158505286,0.0484786808,-0.5341978018,-0.6171847648,-0.8129466428,1.8365646866,0.2832990313,-0.6459660383,-0.8841094717,-0.5897882078,"ds1_3","ds2_3",39.5779126915,22.2318589188,30.9048858051,80.8326105811
"ENSG00000134910",1.9411351338,-0.1639684062,-0.3226286491,-0.5803353838,-0.8742026946,1.4710180174,0.7148468535,-0.0443053041,-1.1932508398,-0.948308727,"ds1_3","ds2_3",58.6585718416,82.1913847933,36.7447239086,87.713211911
"ENSG00000134987",1.7723180293,0.2705335025,-0.2544667296,-0.6474263071,-1.1409584951,1.4826654575,0.6081037065,-0.8568762883,-1.3012089005,0.0673160247,"ds1_3","ds2_3",27.2043943336,79.7051170859,11.4194854004,10.9280138768
"ENSG00000135069",1.776037679,0.4087530584,-0.5102161296,-0.7473135788,-0.9272610291,1.2593453434,0.7528859112,-0.0812434688,-0.2668327823,-1.6641550035,"ds1_3","ds2_3",3.1801098583,62.5325238508,1.5322347499,46.5163342006
"ENSG00000135372",1.9320970525,-0.1152412535,-0.4000561741,-0.4962502163,-0.9205494085,1.5600538192,0.7478743555,-0.3848699718,-0.8918343803,-1.0312238227,"ds1_3","ds2_3",23.5617230413,95.5478461983,6.1578490893,15.6114483955
"ENSG00000135404",0.375601031,1.7354299423,-0.2153860072,-0.9026520839,-0.9929928822,0.6506974776,1.1367920601,-0.0755424876,0.0961841788,-1.8081312289,"ds1_3","ds2_3",91.5582538306,28.7366290836,96.0971379011,94.1312518069
"ENSG00000135486",1.806387288,0.2629075777,-0.3939460635,-0.6039499201,-1.0713988821,1.2975469194,1.0827051222,-0.3887711374,-1.0663822137,-0.9250986906,"ds1_3","ds2_3",92.7724775947,44.8395490026,87.7999421798,93.9867013588
"ENSG00000135624",1.8778429036,0.0686600249,-0.3709979504,-0.5753326413,-1.0001723367,1.870415127,0.0797157607,-0.7732012988,-0.90844196,-0.2684876289,"ds1_3","ds2_3",53.3102052616,13.7901127493,39.69355305,88.9563457647
"ENSG00000135775",1.1333379316,0.7962908807,0.3558892128,-0.7286258741,-1.556892151,1.6589733879,0.4555698223,-1.0377177728,-0.9763788977,-0.1004465397,"ds1_3","ds2_3",16.9124024284,45.3599306158,16.0161896502,1.3298641226
"ENSG00000135776",1.6435777875,0.402237391,-0.0104932383,-0.8367199165,-1.1986020236,1.4764740562,0.8763606549,-0.5871442771,-0.6104056754,-1.1552847586,"ds1_3","ds2_3",49.4362532524,86.5278982365,29.6617519514,14.888696155
"ENSG00000135829",1.9230673268,-0.2849802773,-0.6830288024,-0.8635354872,-0.0915227599,1.4285715211,0.8604533617,-0.2271594714,-0.8867843299,-1.1750810815,"ds1_3","ds2_3",45.1286498988,27.8982364845,69.7022260769,93.3795894767
"ENSG00000135905",1.6968090918,0.4604142424,-0.5443746585,-0.4115361023,-1.2013125734,1.1857095815,0.7782503813,-0.0008656109,-0.253004567,-1.7100897848,"ds1_3","ds2_3",30.5290546401,76.1780861521,11.9976871928,26.8285631685
"ENSG00000135966",1.3797113831,0.8064145538,-0.0049684744,-0.9070801717,-1.2740772909,0.7629034808,1.2965584664,-0.1126789537,-1.6172998224,-0.3294831711,"ds1_3","ds2_3",39.2599017057,53.6860364267,24.6603064469,26.337091645
"ENSG00000135972",1.8134905534,0.2674128879,-0.4082185472,-0.6437773928,-1.0289075013,1.9090073652,-0.1000139676,-0.8354826505,-0.7815393956,-0.1919713515,"ds1_3","ds2_3",18.242266551,66.5221162186,5.117085863,6.2445793582
"ENSG00000136104",1.9457542072,-0.0676157929,-0.5656834262,-0.5374801086,-0.7749748795,1.4288054013,0.8991627455,-0.4539892986,-0.6303815007,-1.2435973475,"ds1_3","ds2_3",68.6325527609,69.5865857184,40.763226366,46.8343451865
"ENSG00000136143",0.9097191399,0.9204287172,0.5353921559,-0.8358640206,-1.5296759924,1.3354572576,0.8632605163,-0.1425850747,-0.6174790556,-1.4386536437,"ds1_3","ds2_3",20.0925122868,47.788378144,20.6996241688,56.2879444926
"ENSG00000136193",1.8002362682,0.2597817321,-0.4629436942,-0.4807142488,-1.1163600573,0.2491759639,1.4256738886,0.2987955681,-1.6457796086,-0.327865812,"ds1_3","ds2_3",10.1763515467,4.7412546979,3.81613183,26.2792714657
"ENSG00000136261",1.9726046002,-0.2967665068,-0.5058477705,-0.3844458072,-0.7855445157,1.9577951557,-0.1110650152,-0.7086036401,-0.6186495707,-0.5194769298,"ds1_3","ds2_3",39.924833767,51.6334200636,10.2919919052,50.9973980919
"ENSG00000136450",1.8277877899,0.1983849528,-0.4429695671,-1.0834465986,-0.499756577,1.5507149046,0.191256639,0.2959748945,-0.5748503745,-1.4630960636,"ds1_3","ds2_3",68.0543509685,22.6366001735,79.8207574443,89.158716392
"ENSG00000136478",1.0529731782,0.8162117939,0.5288477237,-1.0118192945,-1.3862134013,1.1862001887,0.559444892,0.6325192964,-1.0277797364,-1.3503846408,"ds1_3","ds2_3",58.5429314831,69.008383926,52.67418329,28.6498988147
"ENSG00000136485",0.8942578282,1.2459884829,0.151005729,-1.138735767,-1.1525162731,1.1218262291,1.2362017264,-1.2755596704,-0.5272710425,-0.5551972426,"ds1_3","ds2_3",34.5475570974,34.7788378144,47.2390864412,6.9384215091
"ENSG00000136518",1.7616446514,0.4312170599,-0.4980646449,-0.732457177,-0.9623398894,1.4695536228,0.7840897573,-0.2168285129,-1.2467639494,-0.7900509178,"ds1_3","ds2_3",46.8343451865,46.3139635733,17.2882335935,54.1485978607
"ENSG00000136521",1.2860529101,0.9566350628,-0.0970036886,-0.8283763682,-1.3173079162,1.1097251829,0.9996486075,-0.0801950575,-1.6078845156,-0.4212942172,"ds1_3","ds2_3",29.1413703382,78.317432784,37.9011274935,18.1555362822
"ENSG00000136522",1.2008652588,0.817458472,0.3283107458,-1.053839944,-1.2927945326,1.6423924109,0.5154138933,-0.1553424679,-0.9386471883,-1.0638166481,"ds1_3","ds2_3",18.3000867303,79.5605666378,27.1465741544,20.5261636311
"ENSG00000136527",0.7786597466,-0.4078339434,-0.3477690525,-1.4443841519,1.4213274012,0.851295283,1.2562419869,0.0501708909,-0.6506117194,-1.5070964414,"ds1_3","ds2_3",74.9927724776,56.6059554785,90.459670425,57.0106967332
"ENSG00000136628",1.7198895156,0.3512487323,-0.1841597688,-0.7150755014,-1.1719029777,1.4593270364,0.7251958766,-0.3201004,-0.4302373417,-1.4341851712,"ds1_3","ds2_3",49.5229835212,31.1939867014,28.5342584562,89.2454466609
"ENSG00000136631",1.3515675284,0.8353118937,-0.1566644848,-0.573468957,-1.4567459803,1.8591971862,0.1904601387,-0.418382323,-0.8433676684,-0.7879073335,"ds1_3","ds2_3",19.3697600463,20.2948829141,12.3156981787,7.5455333912
"ENSG00000136699",1.7749968146,0.3089772537,-0.2621624735,-0.7975667948,-1.0242448,1.254214929,0.8724636129,-0.3288337672,-1.5850337459,-0.2128110288,"ds1_3","ds2_3",28.1006071119,35.8196010408,18.5602775369,1.4165943914
"ENSG00000136731",1.5967192486,-1.1459293581,-0.9376091511,0.5077258527,-0.0209065921,1.552451887,0.6782249177,-0.1966408395,-0.9107510405,-1.1232849247,"ds1_3","ds2_3",33.7091644984,58.3405608557,54.9002601908,92.4544666088
"ENSG00000136770",1.8536465104,-0.2110915688,-1.0811455317,0.0299148699,-0.5913242798,1.4617504154,0.6534506214,0.0869260399,-1.1460637683,-1.0560633083,"ds1_3","ds2_3",13.9924833767,83.665799364,13.2408210465,26.2503613761
"ENSG00000136783",1.3641148918,0.8924726922,-0.137374993,-0.8617677704,-1.2574448206,1.3887023783,0.8372381183,-0.1057532258,-1.2964802482,-0.8237070225,"ds1_3","ds2_3",43.7120555074,67.2159583695,27.1176640648,79.2714657415
"ENSG00000136824",1.7215110977,0.5121561807,-0.5344788017,-0.6999158195,-0.9992726571,1.0819075004,1.0610640333,0.1329958327,-0.9189886377,-1.3569787287,"ds1_3","ds2_3",45.9092223186,97.3691818445,10.7834634287,59.1789534548
"ENSG00000136875",1.9614195488,-0.2462472508,-0.4224416031,-0.8440550185,-0.4486756764,1.1707677857,0.7917789379,0.2175575883,-0.5521719666,-1.6279323452,"ds1_3","ds2_3",2.7175484244,27.0309337959,19.1673894189,39.9537438566
"ENSG00000136891",1.8646232448,0.1309122215,-0.385484706,-0.6299368868,-0.9801138736,1.1270961325,0.6930075415,0.1397509038,-0.1708075335,-1.7890470443,"ds1_3","ds2_3",16.9991326973,93.6976004626,7.1986123157,42.599017057
"ENSG00000136937",1.6182743801,0.5097816563,-0.0791564587,-0.9348668423,-1.1140327355,1.1598230877,0.9500178866,0.0928356865,-1.499939459,-0.7027372018,"ds1_3","ds2_3",23.5039028621,56.0566637757,21.9716681122,62.0988725065
"ENSG00000136942",1.8634291413,0.0966398375,-0.4169043684,-0.4942694697,-1.0488951407,1.4800187388,0.760918573,-0.1856370012,-0.8227639936,-1.232536317,"ds1_3","ds2_3",94.882914137,95.1431049436,91.3847932929,58.629661752
"ENSG00000136986",1.5850742564,-0.2406826241,-0.4459224982,-1.4050434416,0.5065743075,1.5377675912,0.4576868423,0.1898891155,-1.0620735698,-1.1232699791,"ds1_3","ds2_3",7.4588031223,60.7690083839,38.3636889274,44.2902572998
"ENSG00000137124",1.9725391024,-0.530779927,-0.4815410381,-0.2208110245,-0.7394071128,1.9009656584,0.0421006054,-0.9335379495,-0.4629892095,-0.5465391049,"ds1_3","ds2_3",3.0644694999,38.7106100029,1.3298641226,7.863544377
"ENSG00000137133",1.9004045203,-0.0014003027,-0.4918304873,-0.4238597513,-0.983313979,1.2765875093,0.9548226679,-0.1130841816,-1.3771232625,-0.7412027331,"ds1_3","ds2_3",23.8797340272,70.2226076901,6.3602197167,42.6423821914
"ENSG00000137154",1.9169800303,-0.1087855476,-0.3778940216,-0.4434245673,-0.9868758937,1.3846294303,0.7908042934,-0.0095423854,-1.3193734682,-0.8465178701,"ds1_3","ds2_3",97.1379011275,79.9653078925,95.6923966464,83.6079791847
"ENSG00000137168",1.9407956471,-0.1051847934,-0.4656559352,-0.5019136373,-0.8680412813,1.5320659229,-0.2688913442,-0.478357929,-1.4032684927,0.618451843,"ds1_3","ds2_3",21.7982075744,4.5099739809,3.6426712923,49.0026019081
"ENSG00000137337",1.8475169328,0.2410805763,-0.5035625303,-0.6955170379,-0.8895179408,1.287549016,0.9552584476,-0.1238039448,-1.3504342742,-0.7685692446,"ds1_3","ds2_3",25.7010696733,69.6444058977,5.8687481931,14.1370338248
"ENSG00000137547",1.9060586619,-0.0176283168,-0.4930719021,-0.4238205654,-0.9715378776,1.8634287188,0.236025107,-0.7156671741,-0.7259029259,-0.6578837258,"ds1_3","ds2_3",18.0977161029,86.9037294016,4.6834345186,1.0985834056
"ENSG00000137804",1.2372323639,1.1602108128,-0.4634120053,-0.8288526836,-1.1051784878,0.7727547974,1.3760783952,-1.5198512985,-0.2870939378,-0.3418879563,"ds1_3","ds2_3",75.2818733738,54.8424400116,44.6949985545,1.4455044811
"ENSG00000137818",1.749656958,0.3563384138,-0.3626949302,-0.5882532932,-1.1550471483,1.2388946924,0.8109373424,0.259457378,-1.3467301572,-0.9625592556,"ds1_3","ds2_3",93.5530500145,92.1075455334,91.8762648164,82.0468343452
"ENSG00000138095",1.9182976423,-0.039003679,-0.4466249433,-0.5008481207,-0.9318208994,1.2788491683,0.8105575571,0.2159222893,-1.1099568766,-1.195372138,"ds1_3","ds2_3",52.9632841862,99.3639780283,14.4839549003,76.0046256143
"ENSG00000138160",1.1522386706,1.241173644,-0.4453467402,-0.8398303819,-1.1082351926,0.9728179496,1.328065135,-1.0566073279,-0.1752944441,-1.0689813126,"ds1_3","ds2_3",52.8765539173,96.9933506794,18.8782885227,44.579358196
"ENSG00000138231",1.389860227,0.9687830489,-0.3589317739,-1.0271768922,-0.9725346099,0.8434227149,0.8987752033,0.6603758718,-1.4828579853,-0.9197158046,"ds1_3","ds2_3",12.4024284475,91.298063024,14.0213934663,50.5926568372
"ENSG00000138326",1.7603666301,0.2984632812,-0.2764298738,-0.6199615851,-1.1624384523,1.2928733678,0.6997837628,0.2597293048,-0.783629719,-1.4687567164,"ds1_3","ds2_3",98.3810349812,97.9473836369,98.6701358774,65.2789823648
"ENSG00000138363",1.9676839023,-0.5688013443,-0.4807896927,-0.1832937279,-0.7347991373,1.9597739641,-0.612389955,-0.752665135,-0.1543306333,-0.4403882407,"ds1_3","ds2_3",14.4839549003,21.8849378433,1.9947961839,84.7932928592
"ENSG00000138385",1.1478393121,0.9012852717,0.2587629038,-0.8893504669,-1.4185370208,1.4166006143,0.6887265501,0.1198295228,-0.9924155736,-1.2327411137,"ds1_3","ds2_3",59.8149754264,40.5030355594,52.2405319456,80.688060133
"ENSG00000138413",1.8597491948,-0.0128226265,-0.7336562071,-0.1188957411,-0.9943746202,1.8788713688,-0.1388565489,-1.0824823277,-0.5057108128,-0.1518216795,"ds1_3","ds2_3",31.4830875976,11.3327551315,32.1769297485,92.136455623
"ENSG00000138430",1.5612140899,0.5201689508,-0.004967789,-0.7771903846,-1.2992248671,1.5211621773,0.5151111289,0.1529206658,-1.1175785185,-1.0716154535,"ds1_3","ds2_3",44.6371783753,23.7062734894,27.8693263949,85.6605955478
"ENSG00000138614",1.7402654057,0.3853812982,-0.3377699462,-0.6587603766,-1.1291163812,1.0204199593,1.0308145885,0.102123767,-1.6092479845,-0.5441103303,"ds1_3","ds2_3",24.9494073432,81.6131830009,10.9280138768,16.8256721596
"ENSG00000138663",0.650169418,1.0917581097,0.6770372842,-1.1842921958,-1.234672616,1.3050221032,0.6433863042,0.3412435647,-0.8753161282,-1.4143358439,"ds1_3","ds2_3",34.7499277248,24.6024862677,39.0575310783,73.1136166522
"ENSG00000138674",1.5319103061,0.3878453553,-0.0407211324,-1.5460579487,-0.3329765803,1.7390876262,0.4384523778,-0.3757544672,-0.803612861,-0.9981726758,"ds1_3","ds2_3",46.949985545,35.2413992483,63.3709164498,85.2847643828
"ENSG00000138750",1.8125950964,0.3291586392,-0.5025029209,-0.8905930215,-0.7486577932,1.9081597823,-0.0138785666,-0.8662607909,-0.7139012773,-0.3141191475,"ds1_3","ds2_3",29.6617519514,17.4906042209,22.1162185603,34.807747904
"ENSG00000138760",1.4253625126,0.5940859063,0.1288431649,-0.692553917,-1.4557376668,0.7165313784,0.6052494817,0.3081797154,0.3462465147,-1.9762070901,"ds1_3","ds2_3",12.1422376409,72.9979762937,21.3356461405,32.3214801966
"ENSG00000138777",1.7676659376,0.4171445958,-0.4620079893,-0.9054003293,-0.8174022148,1.2265247048,0.6770472243,0.4366935996,-1.4026424765,-0.9376230522,"ds1_3","ds2_3",57.2997976294,60.6244579358,47.6438276959,75.7733448974
"ENSG00000138796",1.9261584158,-0.0245496533,-0.5445245015,-0.4888512068,-0.8682330543,1.4798881237,0.840500844,-0.3490460651,-0.8468191972,-1.1245237055,"ds1_3","ds2_3",32.2347499277,80.456779416,5.7531078346,78.0572419775
"ENSG00000139343",1.7643526104,0.3780967763,-0.4433041095,-0.6214971864,-1.0776480908,1.126918454,0.8604343151,0.3695265367,-0.9838661518,-1.3730131541,"ds1_3","ds2_3",32.4371205551,46.0826828563,9.8294304712,56.3746747615
"ENSG00000139637",1.9565460767,-0.2535708511,-0.5655826192,-0.30325836,-0.8341342464,1.9159937374,0.0537435867,-0.5102001899,-0.7117260051,-0.7478111291,"ds1_3","ds2_3",6.3891298063,41.8907198612,12.9228100607,32.0323793004
"ENSG00000139684",1.3180471461,0.7959263617,0.0200410675,-0.6475777947,-1.4864367806,0.6819971182,0.519240987,-0.5329040087,-1.7049235571,1.0365894607,"ds1_3","ds2_3",58.1092801388,17.5484244001,46.6897947384,87.5975715525
"ENSG00000139746",1.4128372599,0.9810686603,-0.5134790469,-0.8704573741,-1.0099694991,1.3744139452,0.6539213401,0.259112215,-1.1473303494,-1.1401171509,"ds1_3","ds2_3",6.5336802544,87.0482798497,42.5845620121,34.1717259324
"ENSG00000139842",1.4279275313,0.5961769989,0.2003002901,-0.8983247084,-1.326080112,1.4453336851,0.7139739815,-0.0715971374,-1.3731407907,-0.7145697385,"ds1_3","ds2_3",33.3333333333,79.2136455623,39.2888117953,40.2428447528
"ENSG00000139921",0.5034802346,1.5460669959,0.0652016139,-0.8166963081,-1.2980525364,1.0537199402,0.7251798714,0.5591310487,-0.77028823,-1.5677426303,"ds1_3","ds2_3",48.164209309,19.6299508528,46.6030644695,85.111303845
"ENSG00000140264",1.054628554,0.5209675333,0.7039219456,-0.6285134271,-1.6510046059,1.3703350147,0.6876408672,-0.0102211403,-0.4982454784,-1.5495092632,"ds1_3","ds2_3",85.6895056375,67.5339693553,96.9355305001,18.7915582538
"ENSG00000140365",1.6564583593,0.2936644809,0.0238689709,-0.654568986,-1.3194228251,1.0405104249,0.8441419617,-1.6310703958,0.3792820503,-0.6328640411,"ds1_3","ds2_3",46.6608846487,1.676785198,34.0849956635,48.5689505637
"ENSG00000140374",1.6194994149,0.4640784518,-0.0208580177,-0.9009544197,-1.1617654292,1.5536158332,0.6801611568,-0.1917218727,-0.9901502532,-1.0519048641,"ds1_3","ds2_3",48.9447817288,66.4932061289,53.8305868748,78.8378143972
"ENSG00000140382",1.274296138,0.6960860609,0.2683996056,-0.723459585,-1.5153222196,0.8277035562,1.4910415048,-1.1810164012,-0.7264858104,-0.4112428495,"ds1_3","ds2_3",15.7559988436,31.8010985834,19.8034113906,6.2734894478
"ENSG00000140395",1.6266359095,0.533184098,-0.1671764679,-0.8282321715,-1.1644113681,1.1540837761,0.6638553975,0.1648420075,-0.2057369914,-1.7770441897,"ds1_3","ds2_3",53.4258456201,74.0098294305,32.5238508239,55.5362821625
"ENSG00000140464",1.7075065366,-0.4028375058,-1.1833769951,-0.5677980562,0.4465060204,1.2891636971,0.1200104465,-1.1101331151,0.8620490961,-1.1610901247,"ds1_3","ds2_3",25.5276091356,10.4943625325,27.6958658572,49.9855449552
"ENSG00000140525",1.8458141328,0.2696499191,-0.6152119578,-0.6595854967,-0.8406665973,1.0753560393,1.0184252265,0.1553156887,-0.7688253207,-1.4802716338,"ds1_3","ds2_3",66.1751951431,99.6241688349,15.3801676785,67.4761491761
"ENSG00000140598",1.4662789092,0.7903983397,-0.1948697532,-0.8551235869,-1.2066839088,1.296569433,0.588929094,-0.0214679243,-0.1464249782,-1.7176056246,"ds1_3","ds2_3",22.9546111593,21.3356461405,12.7782596126,37.9011274935
"ENSG00000140612",0.9339614645,1.387700254,-0.2578165854,-0.9780420073,-1.0858031258,1.6528975692,0.5801027104,-0.3216320331,-0.9811696078,-0.9301986386,"ds1_3","ds2_3",63.6021971668,47.4992772478,79.3871061,74.4434807748
"ENSG00000140688",1.8593625222,0.0791309683,-0.2895867275,-0.6085806509,-1.0403261121,1.4476422383,0.702211395,0.0388349267,-1.0090678203,-1.1796207396,"ds1_3","ds2_3",34.2873662908,86.1231569818,12.9517201503,22.2318589188
"ENSG00000140718",1.701633325,0.4007420395,-0.2184967238,-0.6953529657,-1.1885256749,1.3627246287,0.8725142409,-0.9922022565,-0.0626510784,-1.1803855347,"ds1_3","ds2_3",19.6299508528,74.2122000578,9.1066782307,8.8175773345
"ENSG00000140740",1.6735944485,-0.1834761384,-0.3146928142,-1.417041999,0.2416165031,1.5335169948,0.6973119869,-0.1702584835,-0.959157621,-1.1014128773,"ds1_3","ds2_3",22.520959815,60.0173460538,65.9150043365,82.5383058687
"ENSG00000140750",1.7389416181,0.2994558338,-0.8360392484,-0.1191967355,-1.083161468,1.7332684018,-0.8141483268,-0.8929927239,-0.5303478456,0.5042204945,"ds1_3","ds2_3",2.3995374386,15.8716392021,18.1844463718,36.4556230124
"ENSG00000140988",1.9233143714,-0.0917587906,-0.398492011,-0.4854358386,-0.9476277312,1.3526839921,0.74360589,0.1766861994,-1.1743572313,-1.0986188502,"ds1_3","ds2_3",96.2995085285,91.5004336513,94.044521538,91.9629950853
"ENSG00000140990",1.2896234381,0.5364974621,0.4482393432,-0.7754025011,-1.4989577424,1.4653858452,0.7543772087,-0.086631403,-1.088118453,-1.045013198,"ds1_3","ds2_3",36.0797918474,86.0942468922,59.1500433651,51.9803411391
"ENSG00000141030",1.5092902889,-1.0436596837,-1.1576361438,0.182815738,0.5091898006,1.6134528257,-0.7652902853,-0.2052618679,0.5623787442,-1.2052794167,"ds1_3","ds2_3",40.531945649,8.6730268864,63.3998265395,64.2960393177
"ENSG00000141385",1.9368997541,-0.1209201323,-0.3569452965,-0.5846083323,-0.874425993,1.176986569,0.6791899501,0.5197881547,-1.0138848978,-1.362079776,"ds1_3","ds2_3",40.9077768141,91.1824226655,13.4431916739,43.7120555074
"ENSG00000141447",1.3353840014,0.70520253,0.0566292816,-0.5401420758,-1.5570737371,1.6515073325,0.5595049745,-0.5090999443,-1.2059506289,-0.4959617338,"ds1_3","ds2_3",45.3888407054,47.0945359931,38.3925990171,67.2737785487
